State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP
Himachal_Pradesh,2012,2,12,4,17,6,KUSHAL KUMAR,M,SP,324,37,GEN,52617,72593,SHAHPUR,GEN,KANGRA,BEAS RIVER REGION,7,72.48,0.62,yes,0.02,2.44
Himachal_Pradesh,2012,2,12,4,18,1,SUDHIR SHARMA,M,INC,21241,40,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,44.64,no,10.51,2.86
Himachal_Pradesh,2012,2,12,4,18,13,NARESH PAL SINGH,M,IND,143,51,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.3,yes,0.11,2.86
Himachal_Pradesh,2012,2,12,4,18,10,GULSHAN KUMAR,M,NCP,271,48,SC,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.57,yes,0.02,2.86
Himachal_Pradesh,2012,2,12,4,18,11,SURAKSHA DEVI,F,LJP,263,36,SC,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.55,yes,0.16,2.86
Himachal_Pradesh,2012,2,12,4,18,12,ATUL BHARDWAJ,M,IND,187,34,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.39,yes,0.09,2.86
Himachal_Pradesh,2012,2,12,4,18,4,AMAR DASS (NIKKU PUROHIT),M,IND,2269,56,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,4.77,yes,1.72,2.86
Himachal_Pradesh,2012,2,12,4,18,14,BAL RAJ SHARMA,M,SP,89,41,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.19,yes,0,2.86
Himachal_Pradesh,2012,2,12,4,18,2,KISHAN KAPOOR,M,BJP,16241,61,ST,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,34.13,no,26.61,2.86
Himachal_Pradesh,2012,2,12,4,18,3,KAMLA PATIYAL,F,IND,3580,49,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,7.52,yes,2.76,2.86
Himachal_Pradesh,2012,2,12,4,18,9,CHINTA HAR,M,AITC,334,59,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.7,yes,0.13,2.86
Himachal_Pradesh,2012,2,12,4,18,8,JAGDISH CHAND,M,CPM,402,47,ST,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.84,yes,0.14,2.86
Himachal_Pradesh,2012,2,12,4,18,5,ASHWANI KAJAL CHAUDHARY,M,IND,1452,40,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,3.05,yes,1.69,2.86
Himachal_Pradesh,2012,2,12,4,18,6,SUBHASH CHAND SHUKLA,M,IND,649,58,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,1.36,yes,0.4,2.86
Himachal_Pradesh,2012,2,12,4,18,7,SUDERSHAN ANGARIA,M,BSP,458,62,GEN,47579,64598,DHARAMSHALA,GEN,KANGRA,BEAS RIVER REGION,14,73.65,0.96,yes,0.12,2.86
Himachal_Pradesh,2012,2,12,4,19,1,BRIJ BEHARI LAL BUTAIL,M,INC,23341,71,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,50.09,no,19.38,2.78
Himachal_Pradesh,2012,2,12,4,19,2,PARVEEN KUMAR,M,BJP,14312,46,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,30.71,no,17.59,2.78
Himachal_Pradesh,2012,2,12,4,19,3,DULO RAM,M,HLP,6115,53,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,13.12,yes,11.02,2.78
Himachal_Pradesh,2012,2,12,4,19,4,RAJEEV JAMWAL,M,AITC,981,43,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,2.11,yes,1.05,2.78
Himachal_Pradesh,2012,2,12,4,19,5,NARINDER JAMWAL,M,IND,491,51,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,1.05,yes,0.1,2.78
Himachal_Pradesh,2012,2,12,4,19,6,ASHOK KUMAR,M,BSP,446,54,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,0.96,yes,0.23,2.78
Himachal_Pradesh,2012,2,12,4,19,7,DHANI RAM,M,IND,339,75,ST,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,0.73,yes,0,2.78
Himachal_Pradesh,2012,2,12,4,19,8,RAMA MAHENDRA,F,HiSP,338,51,GEN,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,0.73,yes,0.22,2.78
Himachal_Pradesh,2012,2,12,4,19,9,SUNIL KUMAR,M,LJP,234,33,SC,46597,64197,PALAMPUR,GEN,KANGRA,BEAS RIVER REGION,9,72.58,0.5,yes,0,2.78
Himachal_Pradesh,2012,2,12,4,20,2,MULKH RAJ,M,BJP,15226,42,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,31.97,no,17.17,3.03
Himachal_Pradesh,2012,2,12,4,20,3,UDHO RAM,M,HLP,7049,65,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,14.8,yes,10.89,3.03
Himachal_Pradesh,2012,2,12,4,20,4,TILAK RAJ,M,IND,1862,33,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,3.91,yes,2.49,3.03
Himachal_Pradesh,2012,2,12,4,20,5,OM PRAKASH,M,HiSP,676,32,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,1.42,yes,0.67,3.03
Himachal_Pradesh,2012,2,12,4,20,6,SHASHI PAL,M,BSP,359,25,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,0.75,yes,0.13,3.03
Himachal_Pradesh,2012,2,12,4,20,7,ASHOK KUMAR,M,LJP,295,32,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,0.62,yes,0.04,3.03
Himachal_Pradesh,2012,2,12,4,20,8,VIJAY KUMAR,M,NCP,274,30,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,0.58,yes,0,3.03
Himachal_Pradesh,2012,2,12,4,20,1,KISHORI LAL,M,INC,21878,65,SC,47619,75322,BAIJNATH,SC,KANGRA,BEAS RIVER REGION,8,63.22,45.94,no,13.97,3.03
Himachal_Pradesh,2012,2,12,4,21,2,DR RAM LAL MARKANDA,M,BJP,6491,47,ST,16885,22344,SPITI,ST,LAHAUL & SPITI,GREATER HIMALAYAS,6,75.57,38.44,no,37.99,1.96
Himachal_Pradesh,2012,2,12,4,21,6,GURDASS,M,LJP,19,58,ST,16885,22344,SPITI,ST,LAHAUL & SPITI,GREATER HIMALAYAS,6,75.57,0.11,yes,0,1.96
Himachal_Pradesh,2012,2,12,4,21,3,BALDEV SINGH,M,AITC,77,51,ST,16885,22344,SPITI,ST,LAHAUL & SPITI,GREATER HIMALAYAS,6,75.57,0.46,yes,0.12,1.96
Himachal_Pradesh,2012,2,12,4,21,4,SHAMSHER SINGH,M,IND,57,42,ST,16885,22344,SPITI,ST,LAHAUL & SPITI,GREATER HIMALAYAS,6,75.57,0.34,yes,0.02,1.96
Himachal_Pradesh,2012,2,12,4,21,1,RAVI THAKUR,M,INC,10187,50,ST,16885,22344,SPITI,ST,LAHAUL & SPITI,GREATER HIMALAYAS,6,75.57,60.33,no,21.89,1.96
Himachal_Pradesh,2012,2,12,4,21,5,VIJAY,M,BSP,54,29,ST,16885,22344,SPITI,ST,LAHAUL & SPITI,GREATER HIMALAYAS,6,75.57,0.32,yes,0.21,1.96
Himachal_Pradesh,2012,2,12,4,22,4,BIR CHAND,M,HLP,1840,56,GEN,48985,60818,MANALI,GEN,KULLU,BEAS RIVER REGION,6,80.54,3.76,yes,2.93,3.23
Himachal_Pradesh,2012,2,12,4,22,1,GOVIND SINGH THAKUR,M,BJP,17645,44,GEN,48985,60818,MANALI,GEN,KULLU,BEAS RIVER REGION,6,80.54,36.02,no,6.53,3.23
Himachal_Pradesh,2012,2,12,4,22,2,BHUVNESHWAR GAUR,M,INC,14447,38,GEN,48985,60818,MANALI,GEN,KULLU,BEAS RIVER REGION,6,80.54,29.49,no,0.21,3.23
Himachal_Pradesh,2012,2,12,4,22,5,JEET RAM,M,BSP,407,64,GEN,48985,60818,MANALI,GEN,KULLU,BEAS RIVER REGION,6,80.54,0.83,yes,0.22,3.23
Himachal_Pradesh,2012,2,12,4,22,3,DHARAM VIR DHAMI,M,IND,14346,63,GEN,48985,60818,MANALI,GEN,KULLU,BEAS RIVER REGION,6,80.54,29.29,no,25.53,3.23
Himachal_Pradesh,2012,2,12,4,22,6,BUDH RAM,M,IJP,300,52,GEN,48985,60818,MANALI,GEN,KULLU,BEAS RIVER REGION,6,80.54,0.61,yes,0,3.23
Himachal_Pradesh,2012,2,12,4,23,1,MAHESHWAR SINGH,M,HLP,18582,63,GEN,57115,73707,KULLU,GEN,KULLU,BEAS RIVER REGION,6,77.49,32.53,no,5.23,3.7
Himachal_Pradesh,2012,2,12,4,23,3,SUNDER SINGH THAKUR,M,INC,14830,47,GEN,57115,73707,KULLU,GEN,KULLU,BEAS RIVER REGION,6,77.49,25.97,no,13.26,3.7
Himachal_Pradesh,2012,2,12,4,23,6,SARITA,F,BSP,392,42,SC,57115,73707,KULLU,GEN,KULLU,BEAS RIVER REGION,6,77.49,0.69,yes,0,3.7
Himachal_Pradesh,2012,2,12,4,23,2,RAM SINGH,M,BJP,15597,52,GEN,57115,73707,KULLU,GEN,KULLU,BEAS RIVER REGION,6,77.49,27.31,no,1.34,3.7
Himachal_Pradesh,2012,2,12,4,23,4,PREM LATA THAKUR,F,IND,7256,56,GEN,57115,73707,KULLU,GEN,KULLU,BEAS RIVER REGION,6,77.49,12.7,yes,11.9,3.7
Himachal_Pradesh,2012,2,12,4,23,5,LOT RAM THAKUR,M,SHS,458,43,GEN,57115,73707,KULLU,GEN,KULLU,BEAS RIVER REGION,6,77.49,0.8,yes,0.12,3.7
Himachal_Pradesh,2012,2,12,4,24,1,KARAN SINGH,M,INC,29622,55,GEN,51064,61599,BANJAR,GEN,KULLU,BEAS RIVER REGION,5,82.9,58.01,no,18.2,2
Himachal_Pradesh,2012,2,12,4,24,5,TEJA SINGH,M,LJP,226,29,GEN,51064,61599,BANJAR,GEN,KULLU,BEAS RIVER REGION,5,82.9,0.44,yes,0,2
Himachal_Pradesh,2012,2,12,4,24,2,KHIMI RAM,M,BJP,20330,63,GEN,51064,61599,BANJAR,GEN,KULLU,BEAS RIVER REGION,5,82.9,39.81,no,38.88,2
Himachal_Pradesh,2012,2,12,4,24,3,NARAYAN SINGH,M,CPM,474,40,GEN,51064,61599,BANJAR,GEN,KULLU,BEAS RIVER REGION,5,82.9,0.93,yes,0.12,2
Himachal_Pradesh,2012,2,12,4,24,4,PARAS RAM,M,IND,412,76,GEN,51064,61599,BANJAR,GEN,KULLU,BEAS RIVER REGION,5,82.9,0.81,yes,0.36,2
Himachal_Pradesh,2012,2,12,4,25,3,NAND LAL,M,HLP,8340,39,SC,55923,72274,ANNI,SC,KULLU,BEAS RIVER REGION,5,77.38,14.91,yes,5.66,3.23
Himachal_Pradesh,2012,2,12,4,25,4,ISHWAR DASS,M,IND,5172,72,SC,55923,72274,ANNI,SC,KULLU,BEAS RIVER REGION,5,77.38,9.25,yes,7.92,3.23
Himachal_Pradesh,2012,2,12,4,25,1,KHUB RAM,M,INC,21664,59,SC,55923,72274,ANNI,SC,KULLU,BEAS RIVER REGION,5,77.38,38.74,no,2.97,3.23
Himachal_Pradesh,2012,2,12,4,25,2,KISHORI LAL,M,BJP,20002,42,SC,55923,72274,ANNI,SC,KULLU,BEAS RIVER REGION,5,77.38,35.77,no,20.85,3.23
Himachal_Pradesh,2012,2,12,4,25,5,JAI SINGH,M,BSP,745,49,SC,55923,72274,ANNI,SC,KULLU,BEAS RIVER REGION,5,77.38,1.33,yes,0,3.23
Himachal_Pradesh,2012,2,12,4,26,2,HIRA LAL,M,BJP,14646,46,SC,46585,60706,KARSOG,SC,MANDI,BEAS RIVER REGION,5,76.74,31.44,no,7.83,2.94
Himachal_Pradesh,2012,2,12,4,26,3,MAST RAM,M,IND,11000,66,SC,46585,60706,KARSOG,SC,MANDI,BEAS RIVER REGION,5,76.74,23.61,no,21.02,2.94
Himachal_Pradesh,2012,2,12,4,26,4,CHAMAN LAL CHAUHAN,M,IND,1208,44,SC,46585,60706,KARSOG,SC,MANDI,BEAS RIVER REGION,5,76.74,2.59,yes,0.98,2.94
Himachal_Pradesh,2012,2,12,4,26,1,MANSA RAM,M,INC,18978,71,SC,46585,60706,KARSOG,SC,MANDI,BEAS RIVER REGION,5,76.74,40.74,no,9.3,2.94
Himachal_Pradesh,2012,2,12,4,26,5,CHET RAM,M,BSP,753,46,SC,46585,60706,KARSOG,SC,MANDI,BEAS RIVER REGION,5,76.74,1.62,yes,0,2.94
Himachal_Pradesh,2012,2,12,4,27,1,SOHAN LAL,M,INC,24258,54,GEN,52523,67908,SUNDERNAGAR,GEN,MANDI,BEAS RIVER REGION,5,77.34,46.19,no,17.12,2.86
Himachal_Pradesh,2012,2,12,4,27,2,ROOP SINGH,M,IND,15268,64,GEN,52523,67908,SUNDERNAGAR,GEN,MANDI,BEAS RIVER REGION,5,77.34,29.07,no,6.08,2.86
Himachal_Pradesh,2012,2,12,4,27,3,RAKESH KUMAR,M,BJP,12076,38,GEN,52523,67908,SUNDERNAGAR,GEN,MANDI,BEAS RIVER REGION,5,77.34,22.99,no,22.07,2.86
Himachal_Pradesh,2012,2,12,4,27,5,CHET RAM,M,IND,435,37,GEN,52523,67908,SUNDERNAGAR,GEN,MANDI,BEAS RIVER REGION,5,77.34,0.83,yes,0,2.86
Himachal_Pradesh,2012,2,12,4,27,4,LEKH RAM,M,BSP,486,56,GEN,52523,67908,SUNDERNAGAR,GEN,MANDI,BEAS RIVER REGION,5,77.34,0.93,yes,0.1,2.86
Himachal_Pradesh,2012,2,12,4,28,1,VINOD KUMAR,M,BJP,22924,32,SC,55417,70584,NACHAN,SC,MANDI,BEAS RIVER REGION,6,78.51,41.37,no,5.47,2.94
Himachal_Pradesh,2012,2,12,4,28,2,TEK CHAND DOGRA,M,INC,19893,67,SC,55417,70584,NACHAN,SC,MANDI,BEAS RIVER REGION,6,78.51,35.9,no,16.3,2.94
Himachal_Pradesh,2012,2,12,4,28,4,KHEM RAJ,M,HLP,749,49,SC,55417,70584,NACHAN,SC,MANDI,BEAS RIVER REGION,6,78.51,1.35,yes,0.4,2.94
Himachal_Pradesh,2012,2,12,4,28,5,ROSHAN LAL THAKURAL,M,BSP,527,47,SC,55417,70584,NACHAN,SC,MANDI,BEAS RIVER REGION,6,78.51,0.95,yes,0.12,2.94
Himachal_Pradesh,2012,2,12,4,28,6,BIMLA DEVI,F,IND,463,43,SC,55417,70584,NACHAN,SC,MANDI,BEAS RIVER REGION,6,78.51,0.84,yes,0,2.94
Himachal_Pradesh,2012,2,12,4,28,3,DAMODAR SINGH,M,IND,10861,47,SC,55417,70584,NACHAN,SC,MANDI,BEAS RIVER REGION,6,78.51,19.6,no,18.25,2.94
Himachal_Pradesh,2012,2,12,4,29,1,JAI RAM THAKUR,M,BJP,30837,47,GEN,57772,67952,SERAJ,GEN,MANDI,BEAS RIVER REGION,4,85.02,53.38,no,9.96,2.13
Himachal_Pradesh,2012,2,12,4,29,3,JAGDISH KUMAR,M,CPM,1094,41,GEN,57772,67952,SERAJ,GEN,MANDI,BEAS RIVER REGION,4,85.02,1.89,yes,0.59,2.13
Himachal_Pradesh,2012,2,12,4,29,4,SUNDER LAL,M,BSP,756,55,SC,57772,67952,SERAJ,GEN,MANDI,BEAS RIVER REGION,4,85.02,1.31,yes,0,2.13
Himachal_Pradesh,2012,2,12,4,29,2,TARA THAKUR,F,INC,25085,50,GEN,57772,67952,SERAJ,GEN,MANDI,BEAS RIVER REGION,4,85.02,43.42,no,41.53,2.13
Himachal_Pradesh,2012,2,12,4,30,1,KAUL SINGH,M,INC,28325,67,GEN,56988,72708,DARANG,GEN,MANDI,BEAS RIVER REGION,6,78.38,49.7,no,3.92,2.17
Himachal_Pradesh,2012,2,12,4,30,3,KAPIL DEV,M,HLP,1121,45,GEN,56988,72708,DARANG,GEN,MANDI,BEAS RIVER REGION,6,78.38,1.97,yes,0.71,2.17
Himachal_Pradesh,2012,2,12,4,30,4,GIRDHARI LAL,M,IND,719,31,GEN,56988,72708,DARANG,GEN,MANDI,BEAS RIVER REGION,6,78.38,1.26,yes,0.29,2.17
Himachal_Pradesh,2012,2,12,4,30,5,CHUNI LAL,M,BSP,556,45,GEN,56988,72708,DARANG,GEN,MANDI,BEAS RIVER REGION,6,78.38,0.98,yes,0.67,2.17
Himachal_Pradesh,2012,2,12,4,30,2,JAWAHAR LAL,M,BJP,26093,58,GEN,56988,72708,DARANG,GEN,MANDI,BEAS RIVER REGION,6,78.38,45.79,no,43.82,2.17
Himachal_Pradesh,2012,2,12,4,30,6,PARMA NAND,M,BHBP,174,29,GEN,56988,72708,DARANG,GEN,MANDI,BEAS RIVER REGION,6,78.38,0.31,yes,0,2.17
Himachal_Pradesh,2012,2,12,4,31,6,SURENDER SINGH THAKUR,M,LJP,592,54,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,0.97,yes,0.2,2.44
Himachal_Pradesh,2012,2,12,4,31,7,HET SINGH,M,BSP,468,71,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,0.77,yes,0.09,2.44
Himachal_Pradesh,2012,2,12,4,31,4,KUSHAL BHARDWAJ,M,CPM,2056,43,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,3.38,yes,2.33,2.44
Himachal_Pradesh,2012,2,12,4,31,5,JAGDISH BISHT,M,NCP,637,61,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,1.05,yes,0.07,2.44
Himachal_Pradesh,2012,2,12,4,31,2,THAKUR SURENDER PAL,M,INC,24176,52,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,39.78,no,35.92,2.44
Himachal_Pradesh,2012,2,12,4,31,3,AJAY DHARWAL,M,IND,2343,29,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,3.85,yes,0.47,2.44
Himachal_Pradesh,2012,2,12,4,31,8,RAKESH PALSRA,M,AITC,416,41,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,0.68,yes,0,2.44
Himachal_Pradesh,2012,2,12,4,31,1,GULAB SINGH THAKUR,M,BJP,30092,64,GEN,60780,84738,JOGINDERNAGAR,GEN,MANDI,BEAS RIVER REGION,8,71.73,49.51,no,9.73,2.44
Himachal_Pradesh,2012,2,12,4,32,3,ABHIMANYU,M,HLP,565,29,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,1.17,yes,0.51,2.08
Himachal_Pradesh,2012,2,12,4,32,2,CHANDER SHEKHAR,M,INC,22988,39,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,47.5,no,46.33,2.08
Himachal_Pradesh,2012,2,12,4,32,7,SAJU RAM,M,HND,50,71,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,0.1,yes,0,2.08
Himachal_Pradesh,2012,2,12,4,32,5,HARI DASS PRAJAPATI,M,BSP,226,65,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,0.47,yes,0.01,2.08
Himachal_Pradesh,2012,2,12,4,32,1,MAHENDER SINGH,M,BJP,24029,61,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,49.65,no,2.15,2.08
Himachal_Pradesh,2012,2,12,4,32,4,SURESH KUMAR BARWAL,M,IND,318,51,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,0.66,yes,0.19,2.08
Himachal_Pradesh,2012,2,12,4,32,6,SURENDER KUMAR,M,AITC,221,42,GEN,48397,68626,DHARAMPUR,GEN,MANDI,BEAS RIVER REGION,7,70.52,0.46,yes,0.35,2.08
Himachal_Pradesh,2012,2,12,4,33,1,ANIL KUMAR,M,INC,20866,56,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,43.1,no,8.12,3.12
Himachal_Pradesh,2012,2,12,4,33,4,HARISH KUMAR,M,HLP,2098,52,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,4.33,yes,0.04,3.12
Himachal_Pradesh,2012,2,12,4,33,2,DURGA DUTT,M,BJP,16936,64,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,34.98,no,28.02,3.12
Himachal_Pradesh,2012,2,12,4,33,8,HEM SINGH,M,IND,443,55,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,0.92,yes,0.35,3.12
Himachal_Pradesh,2012,2,12,4,33,10,KAMAL KISHORE,M,AITC,207,37,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,0.43,yes,0,3.12
Himachal_Pradesh,2012,2,12,4,33,6,DESH RAJ,M,CPI,1468,46,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,3.03,yes,1.65,3.12
Himachal_Pradesh,2012,2,12,4,33,3,SHYAM LAL,M,IND,3370,43,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,6.96,yes,2.63,3.12
Himachal_Pradesh,2012,2,12,4,33,9,CHET RAM,M,IND,274,39,SC,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,0.57,yes,0.14,3.12
Himachal_Pradesh,2012,2,12,4,33,7,CHANDER MANI,M,BSP,667,55,GEN,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,1.38,yes,0.46,3.12
Himachal_Pradesh,2012,2,12,4,33,5,KRISHAN SINGH,M,LJP,2081,39,SC,48410,64881,MANDI,GEN,MANDI,BEAS RIVER REGION,10,74.61,4.3,yes,1.27,3.12
Himachal_Pradesh,2012,2,12,4,34,3,MAHANT RAM,M,IND,9023,68,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,17.77,no,12.87,3.12
Himachal_Pradesh,2012,2,12,4,34,7,PARSHOTAM RAM,M,BSP,488,64,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,0.96,yes,0.29,3.12
Himachal_Pradesh,2012,2,12,4,34,4,SANJAY KUMAR SUREHALI,M,IND,2487,41,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,4.9,yes,3.72,3.12
Himachal_Pradesh,2012,2,12,4,34,2,INDER SINGH,M,BJP,16927,50,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,33.34,no,15.57,3.12
Himachal_Pradesh,2012,2,12,4,34,6,NETAR SINGH,M,HLP,518,63,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,1.02,yes,0.06,3.12
Himachal_Pradesh,2012,2,12,4,34,8,PADAM SINGH,M,HiSP,343,46,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,0.68,yes,0.01,3.12
Himachal_Pradesh,2012,2,12,4,34,5,PARAS RAM,M,CPM,600,56,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,1.18,yes,0.16,3.12
Himachal_Pradesh,2012,2,12,4,34,1,PRAKASH CHAUDHARY,M,INC,20043,50,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,39.48,no,6.14,3.12
Himachal_Pradesh,2012,2,12,4,34,9,SHAKUNTALA DEVI,F,AITC,339,42,SC,50768,65451,BALH,SC,MANDI,BEAS RIVER REGION,9,77.57,0.67,yes,0,3.12
Himachal_Pradesh,2012,2,12,4,35,1,INDER SINGH,M,BJP,26722,68,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,49.5,no,4.08,2.17
Himachal_Pradesh,2012,2,12,4,35,7,KAMAR SINGH,M,HLP,229,59,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,0.42,yes,0.13,2.17
Himachal_Pradesh,2012,2,12,4,35,8,JAGDISH CHAND,M,IND,159,61,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,0.29,yes,0.21,2.17
Himachal_Pradesh,2012,2,12,4,35,6,AJAY KUMAR,M,AITC,352,38,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,0.65,yes,0.23,2.17
Himachal_Pradesh,2012,2,12,4,35,4,MOTI RAM,M,IND,440,58,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,0.82,yes,0.15,2.17
Himachal_Pradesh,2012,2,12,4,35,2,RANGILA RAM RAO,M,INC,24518,65,ST,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,45.42,no,43.28,2.17
Himachal_Pradesh,2012,2,12,4,35,9,SHIV RAM SHARMA,M,SP,48,55,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,0.09,yes,0,2.17
Himachal_Pradesh,2012,2,12,4,35,5,KASHMIR SINGH,M,BSP,358,67,SC,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,0.66,yes,0.01,2.17
Himachal_Pradesh,2012,2,12,4,35,3,KISHOR KUMAR,M,IND,1155,48,GEN,53981,76750,SARKAGHAT,GEN,MANDI,BEAS RIVER REGION,9,70.33,2.14,yes,1.32,2.17
Himachal_Pradesh,2012,2,12,4,36,1,ISHWAR DASS DHIMAN,M,BJP,27323,77,SC,45915,71411,BHORANJ,SC,HAMIRPUR,SHIVALIK REGION,5,64.3,59.51,no,22.68,2.04
Himachal_Pradesh,2012,2,12,4,36,2,RAMESH CHAND,M,INC,16908,48,SC,45915,71411,BHORANJ,SC,HAMIRPUR,SHIVALIK REGION,5,64.3,36.82,no,34.88,2.04
Himachal_Pradesh,2012,2,12,4,36,4,DHANI RAM SHUKLA,M,IND,430,44,SC,45915,71411,BHORANJ,SC,HAMIRPUR,SHIVALIK REGION,5,64.3,0.94,yes,0.15,2.04
Himachal_Pradesh,2012,2,12,4,36,5,LAL SINGH MASTANA,M,BSP,363,65,SC,45915,71411,BHORANJ,SC,HAMIRPUR,SHIVALIK REGION,5,64.3,0.79,yes,0,2.04
