State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP
Gujarat,2012,2,12,4,1,6,MANJOTHI ABDULSATAR ISHAK,M,LJP,1122,42,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,0.78,yes,0.05,2.94
Gujarat,2012,2,12,4,1,5,GORADIYA DAYALAL HARJI,M,BSP,2092,56,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,1.46,yes,0.68,2.94
Gujarat,2012,2,12,4,1,2,BHANUSHALI JAYANTILAL PARSOTTAM,M,BJP,53091,48,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,37.01,no,23.33,2.94
Gujarat,2012,2,12,4,1,4,KER OSMAN LANA,M,IND,5051,46,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,3.52,yes,2.06,2.94
Gujarat,2012,2,12,4,1,1,CHHABILBHAI NARANBHAI PATEL,M,INC,60704,51,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,42.32,no,5.31,2.94
Gujarat,2012,2,12,4,1,3,SODHA MAHESHOJI RANAJI,M,GPP,19631,46,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,13.68,yes,10.16,2.94
Gujarat,2012,2,12,4,1,8,AMRUTLAL LADHABHAI PATEL,M,JD(U),715,60,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,0.5,yes,0,2.94
Gujarat,2012,2,12,4,1,7,MANDHRA HUSAIN HAJIMAMAD,M,RPI(A),1045,42,GEN,143451,143507,ABDASA,GEN,KACHCHH,KACHCHH,8,99.96,0.73,yes,0.23,2.94
Gujarat,2012,2,12,4,2,2,PARMAR KISHORSINH RAJENDRASINH,M,INC,53478,38,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,38.34,no,29.22,2.78
Gujarat,2012,2,12,4,2,5,VELANI SHANTILAL KARAMASHI,M,IND,3422,50,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,2.45,yes,1.2,2.78
Gujarat,2012,2,12,4,2,1,CHHEDA TARACHAND JAGSHIBHAI,M,BJP,61984,61,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,44.44,no,6.1,2.78
Gujarat,2012,2,12,4,2,10,SUMRA ABDULRAJAK KASAM,M,LJP,466,43,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,0.33,yes,0.02,2.78
Gujarat,2012,2,12,4,2,11,SANGHAR LAKHAMASHI MITHUBHAI,M,JD(U),436,52,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,0.31,yes,0,2.78
Gujarat,2012,2,12,4,2,8,AYAR RAGHUBHAI KANABHAI,M,IND,555,53,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,0.4,yes,0.05,2.78
Gujarat,2012,2,12,4,2,3,GADHAVI VIJAYKUMAR KARASANBHAI,M,GPP,12720,50,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,9.12,yes,6.52,2.78
Gujarat,2012,2,12,4,2,9,BATIYA DEVDAS VALABHAI,M,RPI(A),491,34,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,0.35,yes,0.02,2.78
Gujarat,2012,2,12,4,2,4,MAHESHWARI NARANBHAI VELJIBHAI,M,BSP,3628,42,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,2.6,yes,0.15,2.78
Gujarat,2012,2,12,4,2,6,DHRUIYA GULAMHUSAIN SALEMAMAD,M,IND,1752,46,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,1.26,yes,0.85,2.78
Gujarat,2012,2,12,4,2,7,GADHAVI RAM DHANRAJ,M,IND,560,48,GEN,139492,139659,MANDVI,GEN,KACHCHH,KACHCHH,11,99.88,0.4,yes,0,2.78
Gujarat,2012,2,12,4,3,5,RAJGOR TEJASHKUMAR CHAMPAKLAL,M,IND,2092,32,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,1.36,yes,0.33,2.7
Gujarat,2012,2,12,4,3,7,AARAB SALIM UMARBHAI,M,IND,516,56,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,0.34,yes,0.06,2.7
Gujarat,2012,2,12,4,3,1,DR. NIMABEN AACHARYA,F,BJP,69174,66,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,44.93,no,5.83,2.7
Gujarat,2012,2,12,4,3,3,HIRANI RAMJI SHIVJI (R.S. HIRANI),M,IND,16254,57,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,10.56,yes,8.62,2.7
Gujarat,2012,2,12,4,3,4,ARUN MUKUNDRAY VACHHRAJANI,M,GPP,2991,64,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,1.94,yes,0.58,2.7
Gujarat,2012,2,12,4,3,6,MAHESHWARI DAYABHAI LADHUBHAI,M,BSP,1584,62,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,1.03,yes,0.69,2.7
Gujarat,2012,2,12,4,3,9,SWAMI SUNILKUMAR LALSINGH,M,SP,427,29,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,0.28,yes,0.09,2.7
Gujarat,2012,2,12,4,3,8,GORASHIYA MANSUKH VISHRAMBHAI,M,LJP,428,39,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,0.28,yes,0,2.7
Gujarat,2012,2,12,4,3,2,AMIRALI HAJIHUSHEN LODHIYA,M,INC,60201,66,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,39.1,no,28.55,2.7
Gujarat,2012,2,12,4,3,10,SUMRA HASANBHAI OSMANBHAI,M,JD(U),283,42,GEN,153950,154017,BHUJ,GEN,KACHCHH,KACHCHH,10,99.96,0.18,yes,0,2.7
Gujarat,2012,2,12,4,4,9,JADEJA GANSHYAMSINH JILUBHA,M,LJP,603,40,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,0.44,yes,0,2.44
Gujarat,2012,2,12,4,4,8,LADAK RAMJUBHAI UMARBHAI,M,RPI(A),953,50,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,0.69,yes,0.25,2.44
Gujarat,2012,2,12,4,4,1,AHIR VASANBHAI GOPALBHAI,M,BJP,64789,54,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,47.16,no,3.44,2.44
Gujarat,2012,2,12,4,4,2,V.K. HUMBAL,M,INC,60061,56,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,43.72,no,41.07,2.44
Gujarat,2012,2,12,4,4,7,JADEJA YOGENDRASINH RANJITSINH,M,MaJP,1313,35,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,0.96,yes,0.26,2.44
Gujarat,2012,2,12,4,4,5,JAT FAKIRMAMAD SALEMAN,M,BSP,2073,26,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,1.51,yes,0.47,2.44
Gujarat,2012,2,12,4,4,6,GUSAI BABUPURI UMEDPURI,M,SP,1430,61,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,1.04,yes,0.09,2.44
Gujarat,2012,2,12,4,4,4,JATIYA MAVJIBHAI GOVINDBHAI,M,GPP,2514,45,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,1.83,yes,0.32,2.44
Gujarat,2012,2,12,4,4,3,VANIYA JAGDISHBHAI MEGHJIBHAI,M,IND,3640,47,GEN,137376,137529,ANJAR,GEN,KACHCHH,KACHCHH,9,99.89,2.65,yes,0.82,2.44
Gujarat,2012,2,12,4,5,6,MUCHHADIYA RAMJIBHAI DHANABHAI,M,RPI(A),1296,36,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,0.94,yes,0.15,2.38
Gujarat,2012,2,12,4,5,1,MAHESHWARI RAMESH VACHCHHRAJ,M,BJP,72988,44,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,52.75,no,15.4,2.38
Gujarat,2012,2,12,4,5,5,MATANG HEMARAJ DEVARAJBHAI,M,IND,2713,60,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,1.96,yes,1.02,2.38
Gujarat,2012,2,12,4,5,8,BALIYA LALJIBHAI KARABHAI,M,SP,1052,38,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,0.76,yes,0,2.38
Gujarat,2012,2,12,4,5,3,KOCHARA KISHORBHAI KANJIBHAI,M,BSP,4786,35,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,3.46,yes,1.46,2.38
Gujarat,2012,2,12,4,5,2,CHAVADA JAYSHREEBEN AJITBHAI,F,INC,51675,48,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,37.35,no,33.89,2.38
Gujarat,2012,2,12,4,5,4,DANGAR PREMKUMAR RATANLAL,M,GPP,2769,53,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,2,yes,0.04,2.38
Gujarat,2012,2,12,4,5,7,KANTHECHA SURESHBHAI HADHUBHAI,M,JD(U),1084,28,SC,138363,138389,GANDHIDHAM,SC,KACHCHH,KACHCHH,8,99.98,0.78,yes,0.02,2.38
Gujarat,2012,2,12,4,6,1,VAGHAJIBHAI DHARAMSHIBHAI PATEL,M,BJP,55280,65,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,46.79,no,7.8,2.63
Gujarat,2012,2,12,4,6,10,SOLANKI RAMESH MAVABHAI,M,IJP,552,36,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,0.47,yes,0,2.63
Gujarat,2012,2,12,4,6,8,MARU KHETASHIBHAI DAYABHAI,M,IND,1225,46,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,1.04,yes,0.47,2.63
Gujarat,2012,2,12,4,6,3,HAMIRABHAI BIJALBHAI DHILA,M,IND,5157,41,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,4.37,yes,1,2.63
Gujarat,2012,2,12,4,6,2,GADA BABULAL MEGHAJI SHAH,M,INC,46064,70,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,38.99,no,34.63,2.63
Gujarat,2012,2,12,4,6,9,HINGORAJA VALIMAMAND ISHMAIL,M,LJP,675,45,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,0.57,yes,0.1,2.63
Gujarat,2012,2,12,4,6,4,RAJPUT BABUBHAI BHAVANBHAI,M,IND,3975,45,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,3.36,yes,1.63,2.63
Gujarat,2012,2,12,4,6,7,MAHESHWARI VASANTBHAI DAYABHAI,M,IND,1338,55,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,1.13,yes,0.1,2.63
Gujarat,2012,2,12,4,6,6,VAVIYA DANABHAI KESHABHAI,M,GPP,1819,46,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,1.54,yes,0.41,2.63
Gujarat,2012,2,12,4,6,5,RATHOD ABABHAI MYAJAR,M,BSP,2054,37,GEN,118139,118161,RAPAR,GEN,KACHCHH,KACHCHH,10,99.98,1.74,yes,0.2,2.63
Gujarat,2012,2,12,4,7,3,THAKKAR CHANDULAL TEJARAMBHAI,M,NCP,30185,55,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,17.17,no,14.47,3.12
Gujarat,2012,2,12,4,7,1,SHANKARBHAI LAGDHIRBHAI PATEL (CHAUDHARY),M,BJP,72640,42,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,41.33,no,6.78,3.12
Gujarat,2012,2,12,4,7,7,BHUNJAR ASHOKBHAI LAGDHIRBHAI,M,GPP,2389,52,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,1.36,yes,0,3.12
Gujarat,2012,2,12,4,7,6,SENGAL KALYANBHAI MADEVBHAI,M,BSP,2415,55,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,1.37,yes,0.01,3.12
Gujarat,2012,2,12,4,7,4,THAKOR BALVANTJI NAGJIJI,M,IND,4751,41,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,2.7,yes,1.2,3.12
Gujarat,2012,2,12,4,7,2,THAKOR GENIBEN NAGAJI,F,INC,60729,36,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,34.55,no,17.38,3.12
Gujarat,2012,2,12,4,7,5,PAREGI BABABHAI JIVABHAI,M,LJP,2648,40,GEN,175757,175883,VAV,GEN,BANASKANTHA,NORTH GUJARAT,7,99.93,1.51,yes,0.13,3.12
Gujarat,2012,2,12,4,8,6,TRIVEDI SURESHCHANDRA DAHYALAL,M,IND,2704,48,GEN,161793,161800,THARAD,GEN,BANASKANTHA,NORTH GUJARAT,6,100,1.67,yes,0,2.78
Gujarat,2012,2,12,4,8,1,PARABATBHAI SAVABHAI PATEL,M,BJP,68517,61,GEN,161793,161800,THARAD,GEN,BANASKANTHA,NORTH GUJARAT,6,100,42.35,no,2.15,2.78
Gujarat,2012,2,12,4,8,4,BRAHMAN BHAGAVANBHAI DHANABHAI,M,IND,7418,41,GEN,161793,161800,THARAD,GEN,BANASKANTHA,NORTH GUJARAT,6,100,4.58,yes,2.09,2.78
Gujarat,2012,2,12,4,8,2,MAVJIBHAI CHATRABHAI PATEL,M,INC,65044,61,GEN,161793,161800,THARAD,GEN,BANASKANTHA,NORTH GUJARAT,6,100,40.2,no,31.5,2.78
Gujarat,2012,2,12,4,8,3,JERADIYA SHATIBHAI BHAGABHAI,M,IND,14074,31,GEN,161793,161800,THARAD,GEN,BANASKANTHA,NORTH GUJARAT,6,100,8.7,yes,4.11,2.78
Gujarat,2012,2,12,4,8,5,JEPAL MAHADEVBHAI VISAJI,M,BSP,4036,56,GEN,161793,161800,THARAD,GEN,BANASKANTHA,NORTH GUJARAT,6,100,2.49,yes,0.82,2.78
Gujarat,2012,2,12,4,9,1,JOITABHAI KASNABHAI PATEL,M,INC,87460,71,GEN,158664,158733,DHANERA,GEN,BANASKANTHA,NORTH GUJARAT,6,99.96,55.12,no,19.09,2.33
Gujarat,2012,2,12,4,9,6,DEVDA DUNGARSINH BHARATSINH,M,LJP,2345,39,GEN,158664,158733,DHANERA,GEN,BANASKANTHA,NORTH GUJARAT,6,99.96,1.48,yes,0,2.33
Gujarat,2012,2,12,4,9,4,KUCHAVADIYA ZAVERJI CHAMANJI,M,IND,4094,56,GEN,158664,158733,DHANERA,GEN,BANASKANTHA,NORTH GUJARAT,6,99.96,2.58,yes,0.88,2.33
Gujarat,2012,2,12,4,9,3,DABHI RUPABHAI CHENABHAI,M,BSP,4901,42,GEN,158664,158733,DHANERA,GEN,BANASKANTHA,NORTH GUJARAT,6,99.96,3.09,yes,0.51,2.33
Gujarat,2012,2,12,4,9,2,PUROHIT VASANTBHAI RANCHHODJI,M,BJP,57169,46,GEN,158664,158733,DHANERA,GEN,BANASKANTHA,NORTH GUJARAT,6,99.96,36.03,no,32.94,2.33
Gujarat,2012,2,12,4,9,5,THAKOR AJITJI SANTIJI,M,SP,2695,32,GEN,158664,158733,DHANERA,GEN,BANASKANTHA,NORTH GUJARAT,6,99.96,1.7,yes,0.22,2.33
Gujarat,2012,2,12,4,10,3,BUMBADIYA MAHENDRABHAI KESHRABHAI,M,IND,12432,61,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,8.54,yes,2.76,2.63
Gujarat,2012,2,12,4,10,6,MULI ASHVINNBHAI SAJABHAI,M,GPP,1319,48,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,0.91,yes,0.14,2.63
Gujarat,2012,2,12,4,10,2,GAMABHAI BHIKHABHAI KHARADI,M,BJP,46761,51,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,32.11,no,23.57,2.63
Gujarat,2012,2,12,4,10,1,KHARADI KANTIBHAI KALABHAI,M,INC,73751,43,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,50.64,no,18.53,2.63
Gujarat,2012,2,12,4,10,5,PARMAR GAURANGKUMAR MANILAL,M,BSP,1852,37,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,1.27,yes,0.37,2.63
Gujarat,2012,2,12,4,10,7,SOLANKI BIPINKUMAR RAJUBHAI,M,JD(U),1113,31,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,0.76,yes,0,2.63
Gujarat,2012,2,12,4,10,4,SOLANKI SOMABHAI BHARMABHAI,M,IND,8419,42,ST,145647,145752,DANTA,ST,BANASKANTHA,NORTH GUJARAT,7,99.93,5.78,yes,4.51,2.63
Gujarat,2012,2,12,4,11,1,MANILAL JETHABHAI VAGHELA,M,INC,90375,58,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,53.48,no,12.92,2.22
Gujarat,2012,2,12,4,11,6,PARMAR GAMANBHAI METHABHAI,M,SP,687,63,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,0.41,yes,0,2.22
Gujarat,2012,2,12,4,11,7,CHAUHAN NARENDRAKUMAR MOHANLAL,M,LJP,686,44,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,0.41,yes,0,2.22
Gujarat,2012,2,12,4,11,3,PARMAR JAYESHKUMAR KHEMCHANDBHAI,M,IND,5190,39,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,3.07,yes,2.08,2.22
Gujarat,2012,2,12,4,11,4,VANSOLA GAUTAMBHAI KANJIBHAI,M,JD(U),1672,36,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,0.99,yes,0.31,2.22
Gujarat,2012,2,12,4,11,5,SENDHAMA BHIKHABHAI BABUBHAI,M,BSP,1156,30,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,0.68,yes,0.28,2.22
Gujarat,2012,2,12,4,11,8,GORAIYA NAVINBHAI POPATBHAI,M,GPP,686,41,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,0.41,yes,0,2.22
Gujarat,2012,2,12,4,11,2,VAGHELA FAKIRBHAI RAGHABHAI,M,BJP,68536,62,SC,168988,168988,VADGAM,SC,BANASKANTHA,NORTH GUJARAT,8,100,40.56,no,37.49,2.22
Gujarat,2012,2,12,4,12,11,SHRIMALI PARSOTTAMBHAI RAMJIBHAI,M,RPI(A),270,45,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.17,yes,0,2.33
Gujarat,2012,2,12,4,12,4,BHUTADIYA VIRSANGBHAI PARATHIBHAI,M,IND,3092,26,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,1.96,yes,1.48,2.33
Gujarat,2012,2,12,4,12,14,CHAUDHARY RAJESHKUMAR VIRSANGBHAI,M,IND,199,31,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.13,yes,0,2.33
Gujarat,2012,2,12,4,12,10,GAYAKWAD KHALIDBHAI IBRAHIMBHAI,M,IND,290,63,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.18,yes,0.01,2.33
Gujarat,2012,2,12,4,12,13,MEVADA CHAMANLAL KHEMCHAND,M,LJP,223,64,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.14,yes,0.02,2.33
Gujarat,2012,2,12,4,12,8,LOH BHIKHABHAI JEETABHAI,M,SP,507,26,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.32,yes,0.13,2.33
Gujarat,2012,2,12,4,12,9,DHUNKH AJMALJI BHATHIJI,M,IND,301,29,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.19,yes,0.01,2.33
Gujarat,2012,2,12,4,12,1,MAHESHKUMAR AMRUTLAL PATEL,M,INC,75097,46,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,47.69,no,3.36,2.33
Gujarat,2012,2,12,4,12,3,SHRIMALI ASHOKBHAI BALCHANDBHAI,M,IND,5269,42,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,3.35,yes,1.38,2.33
Gujarat,2012,2,12,4,12,5,VYAS MANUBHAI JAYSHANKAR,M,GPP,764,60,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.49,yes,0.02,2.33
Gujarat,2012,2,12,4,12,7,PARMAR CHHAGANCHANDRARAJ DHANABHAI,M,IND,630,46,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.4,yes,0.08,2.33
Gujarat,2012,2,12,4,12,12,JUDAL DANSUNGBHAI HEMRAJBHAI,M,IND,265,65,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.17,yes,0.03,2.33
Gujarat,2012,2,12,4,12,2,PRAJAPATI GOVINDBHAI MADHAVLAL,M,BJP,69813,60,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,44.34,no,40.99,2.33
Gujarat,2012,2,12,4,12,6,BIHARI NASARULLAKHAN ASADULLAKHAN,M,BSP,737,37,GEN,157457,157569,PALANPUR,GEN,BANASKANTHA,NORTH GUJARAT,14,99.93,0.47,yes,0.07,2.33
Gujarat,2012,2,12,4,13,13,ODA DHANRAJBHAI KARSANBHAI,M,IND,320,35,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,0.21,yes,0,3.03
Gujarat,2012,2,12,4,13,1,VAGHELA LILADHARBHAI KHODAJI,M,BJP,66294,78,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,42.56,no,11.37,3.03
Gujarat,2012,2,12,4,13,7,DABHI SHARMISTABEN LALJIBHAI,F,LJP,1791,34,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,1.15,yes,0.12,3.03
Gujarat,2012,2,12,4,13,11,CHHATRALIYA SHANTIBHAI ISHWARBHAI,M,IND,537,42,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,0.34,yes,0.08,3.03
Gujarat,2012,2,12,4,13,5,RANERA AJMALJI NATHUJI (THAKOR),M,GPP,2454,42,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,1.58,yes,0.41,3.03
Gujarat,2012,2,12,4,13,10,THAKOR RAMANBHAI SARDARJI,M,IND,856,57,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,0.55,yes,0.2,3.03
Gujarat,2012,2,12,4,13,4,HADIYA BHURABHAI VIHABHAI,M,IND,9024,40,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,5.79,yes,4.22,3.03
Gujarat,2012,2,12,4,13,8,BHARATIYA GIRISHCHANDRA LAXMICHAN (MODI STATIONARY),M,IND,1605,38,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,1.03,yes,0.43,3.03
Gujarat,2012,2,12,4,13,2,JOSHI RAJENDRAKUMAR DHUDALAL (RAJUBHAI JOSHI),M,INC,48588,46,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,31.19,no,17.61,3.03
Gujarat,2012,2,12,4,13,6,PARMAR ISHWARBHAI RAVJIBHAI,M,BSP,1811,32,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,1.16,yes,0.01,3.03
Gujarat,2012,2,12,4,13,12,SHAH MEENABEN SUBODHBHAI,F,RPI(A),415,41,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,0.27,yes,0.06,3.03
Gujarat,2012,2,12,4,13,9,BHARATJI DHANAJI SOLANKI,M,IND,939,36,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,0.6,yes,0.05,3.03
Gujarat,2012,2,12,4,13,3,MALI MANGALJI MADROOPJI,M,IND,21148,58,GEN,155782,155810,DEESA,GEN,BANASKANTHA,NORTH GUJARAT,13,99.98,13.58,yes,7.78,3.03
Gujarat,2012,2,12,4,14,7,SONECHA ISHVARBHAI VAGHABHAI,M,LJP,683,41,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,0.44,yes,0.04,2.63
Gujarat,2012,2,12,4,14,1,CHAUHAN KESHAJI SHIVAJI,M,BJP,76265,50,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,48.95,no,13.36,2.63
Gujarat,2012,2,12,4,14,8,RAJAGOR BHARATBHAI KALUBHAI,M,SP,627,31,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,0.4,yes,0,2.63
Gujarat,2012,2,12,4,14,6,DAVE MAHENDRAKUMAR PARESHVARJI,M,IND,1102,45,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,0.71,yes,0.27,2.63
Gujarat,2012,2,12,4,14,3,VAGHELA HIRABHAI PREMABHAI,M,IND,12882,55,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,8.27,yes,5.33,2.63
Gujarat,2012,2,12,4,14,4,SOLANKI KESHAJI SVARUPJI,M,IND,4575,58,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,2.94,yes,0.24,2.63
Gujarat,2012,2,12,4,14,2,RABARI GOVABHAI HAMIRABHAI,M,INC,55456,58,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,35.6,no,27.33,2.63
Gujarat,2012,2,12,4,14,5,BHURIYA VELAJI PATAJI,M,GPP,4196,37,GEN,155786,155826,DEODAR,GEN,BANASKANTHA,NORTH GUJARAT,8,99.97,2.69,yes,1.99,2.63
Gujarat,2012,2,12,4,15,1,KHANPURA DHARSHIBHAI LAKHABHAI,M,INC,73900,71,GEN,163569,163751,KANKREJ,GEN,BANASKANTHA,NORTH GUJARAT,6,99.89,45.18,no,0.37,2.5
