candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Ankush Lingappa  Chitta,http://myneta.info/karnataka2013/candidate.php?candidate_id=1718,HUMNABAD,BSP,0,12th Pass,3656000,400000,3256000,48,GEN,BIDAR,GULBARGA REGION,true,true,false,Male,,,,,,
Fairoz Ali Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=2747,RAMANAGARAM,SDPI,1,8th Pass,2550000,0,2550000,183,GEN,RAMANAGARA,BANGALORE DIVISION,false,false,false,Male,,,,,,
K. Govinda Raju,http://myneta.info/karnataka2013/candidate.php?candidate_id=2631,CHAMUNDESHWARI,SJP(K),0,Graduate,1536195,0,1536195,215,GEN,MYSORE,MYSORE DIVISION,false,true,false,Male,,,,,,
Nanjegowda R.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2865,TUMKUR CITY,IND,0,Graduate,686525,90000,596525,132,GEN,TUMKUR,BANGALORE DIVISION,false,true,false,Male,,,,,,
Patanakar Ganesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=2948,YELLAPUR,IND,0,10th Pass,3170300,32980,3137320,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,false,false,Male,,,,,,
Umakanth S Kshatriya,http://myneta.info/karnataka2013/candidate.php?candidate_id=2947,YELLAPUR,IND,0,5th Pass,1165000,420520,744480,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,false,false,Male,,,,,,
1 R.P.Nanjundaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1859,CHAMARAJANAGAR,BSP,2,12th Pass,150000,100000,50000,223,GEN,CHAMARAJANAGAR,MYSORE DIVISION,false,false,false,Male,,,,,,
A Anthoni,http://myneta.info/karnataka2013/candidate.php?candidate_id=1502,DASARAHALLI,IND,0,10th Pass,229000,0,229000,155,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A C S Cyclist Babu,http://myneta.info/karnataka2013/candidate.php?candidate_id=2135,CHANNAGIRI,IND,0,12th Pass,835000,350000,485000,109,GEN,DAVANAGERE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A C Srinivas,http://myneta.info/karnataka2013/candidate.php?candidate_id=380,MAHADEVAPURA,INC,1,Graduate,883989816,99073215,784916601,174,SC,BANGALORE,BANGALORE DIVISION,true,true,true,Male,,,,,,
A G Vishwanath,http://myneta.info/karnataka2013/candidate.php?candidate_id=854,HARAPANAHALLI,JD(S),0,Graduate Professional,8321000,475000,7846000,104,GEN,DAVANAGERE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A R Srinivasamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=2833,GUBBI,IND,0,10th Pass,1080000,435000,645000,135,GEN,TUMKUR,BANGALORE DIVISION,false,true,false,Male,,,,,,
A T Ramaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=577,ARAKALGUD,JD(S),0,Graduate,32438077,0,32438077,198,GEN,HASSAN,MYSORE DIVISION,true,true,false,Male,,,,,,
A V Byregowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=305,CHIKKABALLAPUR,BJP,0,Graduate,5146672,650000,4496672,141,GEN,CHIKBALLAPUR,BANGALORE DIVISION,true,true,false,Male,,,,,,
A Venkatesh Naik,http://myneta.info/karnataka2013/candidate.php?candidate_id=364,DEVADURGA,INC,0,12th Pass,18974790,1000000,17974790,56,ST,RAICHUR,GULBARGA REGION,true,true,false,Male,,,,,,
A. Chowarappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1527,BANGALORE SOUTH,IND,0,10th Pass,7080000,0,7080000,176,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A. Devadas,http://myneta.info/karnataka2013/candidate.php?candidate_id=1662,BELLARY,SUCI(C),0,10th Pass,251394,0,251394,93,ST,BELLARY,GULBARGA REGION,false,false,false,Male,,,,,,
A. Hemanthkumar  Gowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=508,CHAMUNDESHWARI,BJP,0,12th Pass,8163394,0,8163394,215,GEN,MYSORE,MYSORE DIVISION,true,false,false,Male,,,,,,
A. Kantharubhan,http://myneta.info/karnataka2013/candidate.php?candidate_id=2479,KOLAR GOLD FIELD,IND,0,Post Graduate,254500,0,254500,146,SC,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
A. Keshavamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=2013,CHITRADURGA,IND,0,12th Pass,325000,0,325000,99,GEN,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
A. Narayanaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1533,ANEKAL,IND,0,10th Pass,4070000,0,4070000,177,SC,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A. Narayanaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=384,ANEKAL,BJP,0,Graduate,79202895,41003370,38199525,177,SC,BANGALORE,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=384&id2=41,79202895,31100000,48102895,155%,PAN was missing last time
A. Prakash Jain,http://myneta.info/karnataka2013/candidate.php?candidate_id=2379,RANEBENNUR,IND,1,8th Pass,5252864,0,5252864,87,GEN,HAVERI,BELGAUM DIVISION,false,true,true,Male,,,,,,
A. Ravi Kumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=623,C.V. RAMANNNAGAR,KJP,0,10th Pass,1351750,0,1351750,161,SC,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
A. Sreenivasa Reddy,http://myneta.info/karnataka2013/candidate.php?candidate_id=772,DEVARA HIPPARGI,BSRC,0,Graduate,4480000,25000,4455000,27,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,,,,,,
A.Angara,http://myneta.info/karnataka2013/candidate.php?candidate_id=2057,SULLIA,IND,0,5th Pass,1125848,122000,1003848,207,SC,DAKSHINA KANNADA,MYSORE DIVISION,false,false,false,Male,,,,,,
A.B. Hosmani,http://myneta.info/karnataka2013/candidate.php?candidate_id=2264,GULBARGA DAKSHIN,RPI(A),0,12th Pass,210000,0,210000,44,GEN,GULBARGA,GULBARGA REGION,false,false,false,Male,,,,,,
A.Byregowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=1486,BYATARAYANAPURA,IND,0,12th Pass,2810212,0,2810212,152,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A.Chittappa Yadav,http://myneta.info/karnataka2013/candidate.php?candidate_id=1969,HOSADURGA,SP,0,Post Graduate,1990000,390000,1600000,101,GEN,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
A.G.Krishnamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=2754,MAGADI,Bharatiya Dr. B.R. Ambedkar Janata Party,0,Literate,50000,0,50000,182,GEN,RAMANAGARA,BANGALORE DIVISION,false,false,false,Male,,,,,,
A.Hanumanthappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=660,DEVANAHALLI,KJP,0,Post Graduate,10243000,4500000,5743000,179,SC,BANGALORE RURAL,BANGALORE DIVISION,true,true,false,Male,,,,,,
A.Hemalatha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1344,PULAKESHINAGAR,SDPI,0,Post Graduate,4775000,820000,3955000,159,SC,BANGALORE,BANGALORE DIVISION,false,true,false,Female,,,,,,
A.K. Manjappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2117,MAYAKONDA,HND,0,10th Pass,750000,0,750000,108,SC,DAVANAGERE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A.Krishnappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=828,HIRIYUR,JD(S),0,Graduate,543060693,175865011,367195682,100,GEN,CHITRADURGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
A.L.Nanjappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2873,KUNIGAL,IND,1,5th Pass,2560000,0,2560000,131,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
A.M. Veeraiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=2100,DAVANAGERE NORTH,IND,0,12th Pass,6048994,0,6048994,106,GEN,DAVANAGERE,BANGALORE DIVISION,false,false,false,Male,,,,,,
A.Manjunath,http://myneta.info/karnataka2013/candidate.php?candidate_id=489,MAGADI,INC,3,Graduate Professional,39650000,3975000,35675000,182,GEN,RAMANAGARA,BANGALORE DIVISION,true,true,true,Male,,,,,,
A.Milind Guruji,http://myneta.info/karnataka2013/candidate.php?candidate_id=1708,BASAVAKALYAN,RPI,0,Post Graduate,525000,0,525000,47,GEN,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
A.N.Bache Gowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=1445,HOSAKOTE,IND,0,5th Pass,30000,0,30000,178,GEN,BANGALORE RURAL,BANGALORE DIVISION,false,true,false,Male,,,,,,
A.P.Ahamad,http://myneta.info/karnataka2013/candidate.php?candidate_id=2334,HASSAN,IND,0,5th Pass,25000,0,25000,196,GEN,HASSAN,MYSORE DIVISION,false,true,false,Male,,,,,,
A.R.Swamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=2611,VARUNA,Ambedkar Janatha Party,0,Graduate,2965000,0,2965000,219,GEN,MYSORE,MYSORE DIVISION,false,true,false,Male,,,,,,
A.Raja,http://myneta.info/karnataka2013/candidate.php?candidate_id=1278,MAHALAKSHMI LAYOUT,IND,0,5th Pass,3918300,0,3918300,156,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
A.Ramesh Patil Bergi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2726,SINDHANUR,CPI(ML) Red Star,0,12th Pass,250000,60000,190000,58,GEN,RAICHUR,GULBARGA REGION,false,false,false,Male,,,,,,
A.Ravi,http://myneta.info/karnataka2013/candidate.php?candidate_id=372,BYATARAYANAPURA,BJP,0,Graduate,192559416,501455,192057961,152,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
A.S. Rajan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1287,SHANTINAGAR,IND,0,Graduate,15398680,20750,15377930,163,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
A.S.Premadharmaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=951,SHRAVANABELAGOLA,BSRC,0,10th Pass,615000,25000,590000,193,GEN,HASSAN,MYSORE DIVISION,false,false,false,Female,,,,,,
A.V.Umapathi,http://myneta.info/karnataka2013/candidate.php?candidate_id=825,CHITRADURGA,KJP,0,Graduate Professional,61094742,2298243,58796499,99,GEN,CHITRADURGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
A.Vijaya Kumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1651,VIJAYANAGARA,IND,0,Others,290000,0,290000,90,GEN,BELLARY,GULBARGA REGION,false,false,false,Male,,,,,,
A.Yaseen Mubarak,http://myneta.info/karnataka2013/candidate.php?candidate_id=2792,SHIMOGA,IND,0,5th Pass,1927000,0,1927000,113,GEN,SHIMOGA,BANGALORE DIVISION,false,true,false,Male,,,,,,
A.Zakeer Hussain,http://myneta.info/karnataka2013/candidate.php?candidate_id=1997,HIRIYUR,IND,0,5th Pass,645000,250000,395000,100,GEN,CHITRADURGA,BANGALORE DIVISION,false,true,false,Male,,,,,,
Abbas Ali Bohra,http://myneta.info/karnataka2013/candidate.php?candidate_id=392,SHIVAJINAGAR,JD(S),0,10th Pass,163064260,25055000,138009260,162,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Abbayya Prasad,http://myneta.info/karnataka2013/candidate.php?candidate_id=894,HUBLI-DHARWAD-EAST,INC,0,12th Pass,13868225,0,13868225,72,SC,DHARWAD,BELGAUM DIVISION,true,true,false,Male,,,,,,
Abbivakas Abdurajak  Peerjade,http://myneta.info/karnataka2013/candidate.php?candidate_id=1804,BIJAPUR CITY,WPI,0,Literate,6733500,0,6733500,30,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,,,,,,
Abdul Aleem Turabi,http://myneta.info/karnataka2013/candidate.php?candidate_id=1223,CHICKPET,IND,0,10th Pass,377000,0,377000,169,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Abdul Azeem,http://myneta.info/karnataka2013/candidate.php?candidate_id=416,HEBBAL,JD(S),0,Post Graduate,81030126,0,81030126,158,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Abdul Azeez,http://myneta.info/karnataka2013/candidate.php?candidate_id=2928,BAINDUR,IND,1,12th Pass,5451000,0,5451000,118,GEN,UDUPI,MYSORE DIVISION,false,false,false,Male,,,,,,
Abdul Aziz Malar,http://myneta.info/karnataka2013/candidate.php?candidate_id=591,MANGALORE,JD(S),1,Others,1810650,16015,1794635,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,false,true,Male,,,,,,
Abdul Basheer,http://myneta.info/karnataka2013/candidate.php?candidate_id=1238,HEBBAL,RCP,0,10th Pass,4425363,1200000,3225363,158,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Abdul Fayaz Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1740,BIDAR,NCP,0,10th Pass,460000,0,460000,50,GEN,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
Abdul Hakeem,http://myneta.info/karnataka2013/candidate.php?candidate_id=2917,KAUP,SDPI,0,Graduate,960000,0,960000,121,GEN,UDUPI,MYSORE DIVISION,true,true,false,Male,,,,,,
Abdul Hameed Faraan,http://myneta.info/karnataka2013/candidate.php?candidate_id=2249,GULBARGA UTTAR,WPI,0,Post Graduate,16276040,0,16276040,45,GEN,GULBARGA,GULBARGA REGION,true,true,false,Male,,,,,,
Abdul Hameed Qureshi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2258,GULBARGA DAKSHIN,Indian Union Muslim League,0,10th Pass,31000,0,31000,44,GEN,GULBARGA,GULBARGA REGION,false,false,false,Male,,,,,,
Abdul Hazid,http://myneta.info/karnataka2013/candidate.php?candidate_id=2929,BAINDUR,IND,0,5th Pass,327500,35000,292500,118,GEN,UDUPI,MYSORE DIVISION,false,false,false,Male,,,,,,
Abdul Jameel Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1743,BIDAR,IND,0,12th Pass,57500,0,57500,50,GEN,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
Abdul Khadeer,http://myneta.info/karnataka2013/candidate.php?candidate_id=1483,BYATARAYANAPURA,IND,0,5th Pass,83090,0,83090,152,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Abdul Majid .K.H.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2666,NARASIMHARAJA,SDPI,1,Graduate,10515891,1553942,8961949,218,GEN,MYSORE,MYSORE DIVISION,true,true,true,Male,,,,,,
Abdul Mannan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1725,BIDAR SOUTH,BSP,2,Others,25748600,2320000,23428600,49,GEN,BIDAR,GULBARGA REGION,true,true,true,Male,,,,,,
Abdul Nabi Kadloor,http://myneta.info/karnataka2013/candidate.php?candidate_id=330,YADGIR,JD(S),1,Graduate Professional,57982271,2400000,55582271,38,GEN,YADGIR,GULBARGA REGION,true,true,true,Male,,,,,,
Abdul Nayeem Abdul Rabsab,http://myneta.info/karnataka2013/candidate.php?candidate_id=2518,KUSHTAGI,IND,0,10th Pass,60113000,1950000,58163000,60,GEN,KOPPAL,MYSORE DIVISION,false,false,false,Male,,,,,,
Abdul Raheem Patel,http://myneta.info/karnataka2013/candidate.php?candidate_id=2248,GULBARGA UTTAR,SDPI,0,Post Graduate,625000,0,625000,45,GEN,GULBARGA,GULBARGA REGION,false,true,false,Male,,,,,,
Abdul Rahiman,http://myneta.info/karnataka2013/candidate.php?candidate_id=2044,MANGALORE,IND,0,5th Pass,1041100,70000,971100,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,false,false,Male,,,,,,
Abdul Razack Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1196,PADMANABANAGAR,BSP,0,12th Pass,6227154,0,6227154,171,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Abdul Razaq,http://myneta.info/karnataka2013/candidate.php?candidate_id=1706,BASAVAKALYAN,BSP,0,Others,820000,40000,780000,47,GEN,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
Abdul Rehaman,http://myneta.info/karnataka2013/candidate.php?candidate_id=985,KOLAR,KJP,0,Graduate,122000,0,122000,148,GEN,KOLAR,BANGALORE DIVISION,false,true,false,Male,,,,,,
Abdul Wahab Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=2265,GULBARGA DAKSHIN,IND,0,12th Pass,125000,0,125000,44,GEN,GULBARGA,GULBARGA REGION,false,true,false,Male,,,,,,
Abdul Wakeel,http://myneta.info/karnataka2013/candidate.php?candidate_id=2875,TIPTUR,BSP,1,10th Pass,26000,0,26000,129,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Abduljabbar Kalaburgi,http://myneta.info/karnataka2013/candidate.php?candidate_id=655,HUNGUND,JD(S),0,Graduate Professional,4270398,2194975,2075423,25,GEN,BAGALKOT,BELGAUM DIVISION,false,true,false,Male,,,,,,
Abdulmunaf Abdulsattar Khaz,http://myneta.info/karnataka2013/candidate.php?candidate_id=2213,GADAG,NPP,0,8th Pass,205000,0,205000,66,GEN,GADAG,BELGAUM DIVISION,false,true,false,Male,,,,,,
Abdulrahamanasab Tirlapur,http://myneta.info/karnataka2013/candidate.php?candidate_id=13,GADAG,JD(U),0,5th Pass,1700000,90000,1610000,66,GEN,GADAG,BELGAUM DIVISION,false,false,false,Male,,,,,,
Abhaya Kumar Jain,http://myneta.info/karnataka2013/candidate.php?candidate_id=2026,MOODABIDRI,IND,0,10th Pass,236000,79000,157000,201,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,true,false,Male,,,,,,
Abhayakumar Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=3,BELGAUM DAKSHIN,BJP,4,10th Pass,48182284,0,48182284,12,GEN,BELGAUM,BELGAUM DIVISION,true,true,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=3&id2=263,48182284,37467621,10714663,29%,
Abhimaani Narendra,http://myneta.info/karnataka2013/candidate.php?candidate_id=1382,GOVINDARAJANAGAR,IND,0,10th Pass,1480000,0,1480000,166,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Aboobakker,http://myneta.info/karnataka2013/candidate.php?candidate_id=2028,MANGALORE CITY NORTH,SDPI,2,10th Pass,1469000,530000,939000,202,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,false,true,Male,,,,,,
Abraham,http://myneta.info/karnataka2013/candidate.php?candidate_id=1951,SRINGERI,IND,0,10th Pass,105500,500000,-394500,123,GEN,CHICKMAGALUR,MYSORE DIVISION,false,false,false,Male,,,,,,
Abraham T.J.,http://myneta.info/karnataka2013/candidate.php?candidate_id=1733,BIDAR SOUTH,IND,1,Graduate,49596465,0,49596465,49,GEN,BIDAR,GULBARGA REGION,true,true,true,Male,,,,,,
Abubakkar Siddiq M.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2073,HARAPANAHALLI,IND,0,10th Pass,169000,0,169000,104,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Achar Halappa  Basappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=527,YELBURGA,BJP,0,Graduate,12159857,0,12159857,63,GEN,KOPPAL,MYSORE DIVISION,true,true,false,Male,,,,,,
Adapatti Shrikant  Yamanappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1621,RAMDURG,IND,0,5th Pass,4552000,200000,4352000,18,GEN,BELGAUM,BELGAUM DIVISION,false,true,false,Male,,,,,,
Adhinarayanappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2837,MADHUGIRI,IND,0,10th Pass,50000,0,50000,138,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Advocate Abdul Majid,http://myneta.info/karnataka2013/candidate.php?candidate_id=2052,BANTWAL,SDPI,0,5th Pass,343380,0,343380,205,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,false,false,Male,,,,,,
Afsar Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1234,BOMMANAHALLI,BSP,0,5th Pass,35000,0,35000,175,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
Agadi Puttappa Arjappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2405,SHIGGAON,IND,0,Graduate,1105000,400000,705000,83,GEN,HAVERI,BELGAUM DIVISION,false,true,false,Male,,,,,,
Ahamed Ali,http://myneta.info/karnataka2013/candidate.php?candidate_id=2814,BHADRAVATHI,IND,0,5th Pass,637500,50000,587500,112,GEN,SHIMOGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
Aihole Duryodhan  Mahalingappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=697,RAYBAG,BJP,0,10th Pass,44823402,2000000,42823402,6,SC,BELGAUM,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=697&id2=342,44823402,5295000,39528402,747%,PAN was missing last time
Ainapur Vasundara  Manohar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1808,BIJAPUR CITY,IND,0,Graduate,42708685,1078600,41630085,30,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Female,,,,,,
Ajay Dharmsingh,http://myneta.info/karnataka2013/candidate.php?candidate_id=439,JEVARGI,INC,3,Graduate Professional,245345341,167097338,78248003,35,GEN,GULBARGA,GULBARGA REGION,true,true,true,Male,,,,,,
Ajijnaj D Momin,http://myneta.info/karnataka2013/candidate.php?candidate_id=2161,HUBLI-DHARWAD-CENTRAL,Indian Union Muslim League,0,Others,681100,0,681100,73,GEN,DHARWAD,BELGAUM DIVISION,false,true,false,Male,,,,,,
Ajit Bharamu Chougale,http://myneta.info/karnataka2013/candidate.php?candidate_id=694,KAGWAD,KJP,0,12th Pass,8280964,3978957,4302007,4,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Ajmal Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1167,JAYANAGAR,IND,0,Literate,1440000,0,1440000,173,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Akeel Ahmead,http://myneta.info/karnataka2013/candidate.php?candidate_id=2657,CHAMARAJA,IND,0,12th Pass,25000,0,25000,217,GEN,MYSORE,MYSORE DIVISION,false,false,false,Male,,,,,,
Akhil Ahmed,http://myneta.info/karnataka2013/candidate.php?candidate_id=2671,NARASIMHARAJA,IND,0,12th Pass,25000,0,25000,218,GEN,MYSORE,MYSORE DIVISION,false,false,false,Male,,,,,,
Akhil Ahmed,http://myneta.info/karnataka2013/candidate.php?candidate_id=2813,BHADRAVATHI,IND,0,Graduate,2019000,155000,1864000,112,GEN,SHIMOGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
Akhila Ayubkhan Pathan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1568,BELGAUM UTTAR,IND,0,10th Pass,4300000,0,4300000,11,GEN,BELGAUM,BELGAUM DIVISION,false,true,false,Female,,,,,,
Akkayamma,http://myneta.info/karnataka2013/candidate.php?candidate_id=1449,DEVANAHALLI,IND,0,Literate,3448500,0,3448500,179,SC,BANGALORE RURAL,BANGALORE DIVISION,false,false,false,Female,,,,,,
Akki Huggi Padmanna Huchchappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1794,BABALESHWAR,IND,1,Literate,3271085,1303383,1967702,29,GEN,BIJAPUR,BELGAUM DIVISION,false,true,true,Male,,,,,,
Akki Shivappa Yallappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2145,KALAGHATGI,IND,0,5th Pass,4980000,706000,4274000,75,GEN,DHARWAD,BELGAUM DIVISION,false,false,false,Male,,,,,,
Akkirotti Hulagappa Pamappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2505,KANAKAGIRI,CPM,0,Illiterate,1080000,0,1080000,61,SC,KOPPAL,MYSORE DIVISION,false,false,false,Male,,,,,,
Akram Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=2651,CHAMARAJA,JD(U),0,10th Pass,33000,0,33000,217,GEN,MYSORE,MYSORE DIVISION,false,true,false,Male,,,,,,
Aktar Parveen Nadagouda,http://myneta.info/karnataka2013/candidate.php?candidate_id=2310,JEVARGI,SP,0,Graduate,1180000,252000,928000,35,GEN,GULBARGA,GULBARGA REGION,false,false,false,Female,,,,,,
Alevoor Yogeesh Acharya,http://myneta.info/karnataka2013/candidate.php?candidate_id=2940,UDUPI,IND,0,Graduate,9775000,2200000,7575000,120,GEN,UDUPI,MYSORE DIVISION,true,true,false,Male,,,,,,
Alfred D Souza,http://myneta.info/karnataka2013/candidate.php?candidate_id=2045,MANGALORE,IND,1,5th Pass,2903753,590000,2313753,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,true,true,true,Male,,,,,,
Ali Ahmed,http://myneta.info/karnataka2013/candidate.php?candidate_id=2658,CHAMARAJA,IND,0,5th Pass,2435000,300000,2135000,217,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Ali Khan (Don),http://myneta.info/karnataka2013/candidate.php?candidate_id=1727,BIDAR SOUTH,Akhil Bharatiya Muslim League (Secular),3,12th Pass,690000,90000,600000,49,GEN,BIDAR,GULBARGA REGION,false,false,true,Male,,,,,,
Alimaakthar S Nayik,http://myneta.info/karnataka2013/candidate.php?candidate_id=1542,KHANAPUR,BSP,0,12th Pass,535000,0,535000,14,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Alivelu,http://myneta.info/karnataka2013/candidate.php?candidate_id=1663,BELLARY,IND,0,12th Pass,250000,0,250000,93,ST,BELLARY,GULBARGA REGION,false,false,false,Female,,,,,,
Alkod Hanumanthappa Y,http://myneta.info/karnataka2013/candidate.php?candidate_id=896,HUBLI-DHARWAD-EAST,JD(S),0,Graduate Professional,16344763,850000,15494763,72,SC,DHARWAD,BELGAUM DIVISION,false,true,false,Male,,,,,,
Allabakash Alias Munna,http://myneta.info/karnataka2013/candidate.php?candidate_id=744,BELLARY CITY,JD(S),0,Not Given,5489281,3300000,2189281,94,GEN,BELLARY,GULBARGA REGION,true,true,false,Male,,,,,,
Amaranna,http://myneta.info/karnataka2013/candidate.php?candidate_id=3003,SHAHAPUR,IND,0,12th Pass,5877000,35000,5842000,37,GEN,YADGIR,GULBARGA REGION,false,false,false,Male,,,,,,
Amaregouda L Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=522,KUSHTAGI,INC,0,Graduate,17581500,1164673,16416827,60,GEN,KOPPAL,MYSORE DIVISION,false,false,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=522&id2=700,17581500,7690149,9891351,129%,
Amaresh,http://myneta.info/karnataka2013/candidate.php?candidate_id=30,MULBAGAL,INC,2,Graduate,9268000,0,9268000,145,SC,KOLAR,BANGALORE DIVISION,false,false,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=30&id2=1433,9268000,1150000,8118000,706%,
