candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Gaduthuri Gopala Krishna,http://myneta.info/andhra2014/candidate.php?candidate_id=3892,PADERU,IND,0,10th Pass,415000,180000,235000,148,ST,VISHAKAPATNAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gajjala Seenu Reddy,http://myneta.info/andhra2014/candidate.php?candidate_id=2221,PILERU,IND,7,10th Pass,910000,0,910000,282,GEN,CHITTOOR,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gajula Abdul Sattar,http://myneta.info/andhra2014/candidate.php?candidate_id=3374,SRISAILAM,Jai Samaikyandhra Party,0,Post Graduate,4151000,50000,4101000,254,GEN,KURNOOL,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gajula Bhaskar,http://myneta.info/andhra2014/candidate.php?candidate_id=2506,RAJAMPET,INC,0,Graduate,60555000,10854000,49701000,244,GEN,KADAPA,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Gajula Naga Bhushanarao,http://myneta.info/andhra2014/candidate.php?candidate_id=2726,PONNUR,AAP,0,10th Pass,182567,421752,-239185,207,GEN,GUNTUR,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Galam Lakshmi,http://myneta.info/andhra2014/candidate.php?candidate_id=4332,ADDANKI,INC,0,Doctorate,4552315,16496440,-11944125,224,GEN,PRAKASAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Female,,,,,,
Gali Jagan,http://myneta.info/andhra2014/candidate.php?candidate_id=2640,GURAJALA,IND,0,Literate,100000,0,100000,219,GEN,GUNTUR,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gali Muddu Krishnama Naidu,http://myneta.info/andhra2014/candidate.php?candidate_id=2192,NAGARI,TDP,1,Post Graduate,38395620,1722212,36673408,289,GEN,CHITTOOR,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Galla Arunakumari,http://myneta.info/andhra2014/candidate.php?candidate_id=2104,CHANDRAGIRI,TDP,0,Graduate,7950241448,9065730,7941175718,285,GEN,CHITTOOR,RAYALA SEEMA,TRUE,TRUE,FALSE,Female,http://myneta.info/andhra2014/index.php?action=affidavitComparison&myneta_folder2=ap09&id1=2104&id2=2174,7950241448,70672893,7879568555,11149%,Party in last election was INC
Gampa Thirupathi,http://myneta.info/andhra2014/candidate.php?candidate_id=2420,KADAPA,Lok Satta Party,0,Post Graduate,155000,20000,135000,245,GEN,KADAPA,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gampala Mallikarjuna Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3680,PALACOLE,Pyramid Party of India,0,5th Pass,13000,0,13000,176,GEN,WEST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gana Venkata Reddy Naidu Pethakamsetti,http://myneta.info/andhra2014/candidate.php?candidate_id=3977,VISAKHAPATNAM WEST,TDP,1,Graduate,119067669,802951,118264718,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gandam Nanda Gopal,http://myneta.info/andhra2014/candidate.php?candidate_id=3872,ANAKAPALLE,Jai Samaikyandhra Party,0,Others,215000000,23300000,191700000,149,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gandhi Dhanekula,http://myneta.info/andhra2014/candidate.php?candidate_id=3032,PENAMALURU,IND,0,10th Pass,9360000,0,9360000,197,GEN,KRISHNA,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gandi Babji,http://myneta.info/andhra2014/candidate.php?candidate_id=3833,PENDURTHI,Yuvajana Sramika Rythu Congress Party,4,Graduate Professional,81393687,6938226,74455461,150,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,TRUE,Male,,,,,,
Gandikota Annapurna,http://myneta.info/andhra2014/candidate.php?candidate_id=3087,VIJAYAWADA EAST,IND,0,Others,360000,0,360000,200,GEN,KRISHNA,COASTAL ANDHRA,FALSE,FALSE,FALSE,Female,,,,,,
Gandreti Apparao,http://myneta.info/andhra2014/candidate.php?candidate_id=4380,SRUNGAVARAPUKOTA,Pyramid Party of India,0,Illiterate,30000,0,30000,138,GEN,VIZIANAGARAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gandreti Satya Narayana,http://myneta.info/andhra2014/candidate.php?candidate_id=3730,VIZIANAGARAM,BSP,1,8th Pass,340000,18000,322000,137,GEN,VIZIANAGARAM,COASTAL ANDHRA,FALSE,TRUE,TRUE,Male,,,,,,
Ganesh Kumar Vasupalli,http://myneta.info/andhra2014/candidate.php?candidate_id=4003,VISAKHAPATNAM SOUTH,TDP,3,Graduate Professional,95243233,38231000,57012233,141,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,TRUE,Male,,,,,,
Ganesula Srinivasu,http://myneta.info/andhra2014/candidate.php?candidate_id=3163,KAKINADA RURAL,IND,0,Literate,1280000,0,1280000,157,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Ganeswara Rao Vanguri,http://myneta.info/andhra2014/candidate.php?candidate_id=3839,PENDURTHI,IND,0,Graduate,2369000,0,2369000,150,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gangireddy Trinadha Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3181,MUMMIDIVARAM,INC,0,Graduate,14055000,900000,13155000,162,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gangolu Samuel,http://myneta.info/andhra2014/candidate.php?candidate_id=2605,GUNTUR WEST,BSP,0,Graduate Professional,10500,0,10500,213,GEN,GUNTUR,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gangula Prabhakar Reddy,http://myneta.info/andhra2014/candidate.php?candidate_id=3286,ALLAGADDA,TDP,1,12th Pass,43408922,12590181,30818741,253,GEN,KURNOOL,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Gangumalla Bala Pramodh,http://myneta.info/andhra2014/candidate.php?candidate_id=4429,GAJUWAKA,IND,0,12th Pass,1541624,0,1541624,144,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Ganipisetti Gopala Krishna,http://myneta.info/andhra2014/candidate.php?candidate_id=2945,MACHILIPATNAM,Jai Samaikyandhra Party,4,Graduate,2930000,1200000,1730000,194,GEN,KRISHNA,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Ganji Chiranjeevi,http://myneta.info/andhra2014/candidate.php?candidate_id=2676,MANGALAGIRI,TDP,0,Graduate,12248672,3880271,8368401,206,GEN,GUNTUR,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Ganji Venkatesh,http://myneta.info/andhra2014/candidate.php?candidate_id=2281,SRIKALAHASTI,IND,0,10th Pass,10000,0,10000,287,GEN,CHITTOOR,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Ganni Veeranjaneyulu,http://myneta.info/andhra2014/candidate.php?candidate_id=3626,UNGUTUR,TDP,4,Graduate Professional,67921000,11219000,56702000,182,GEN,WEST GODAVARI,COASTAL ANDHRA,TRUE,TRUE,TRUE,Male,,,,,,
Ganta Srinivasa Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=4016,BIMILI,TDP,1,Graduate Professional,193373048,25475383,167897665,139,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,TRUE,Male,,,,,,
Garbapu Pushpanadham,http://myneta.info/andhra2014/candidate.php?candidate_id=3775,PARVATHIPURAM,AAP,0,10th Pass,10880,0,10880,131,SC,VIZIANAGARAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Garikapati Srinivasa Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=2989,NUZVID,IND,0,10th Pass,50000,0,50000,189,GEN,KRISHNA,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Garnepudi Alexander Sudhakar,http://myneta.info/andhra2014/candidate.php?candidate_id=2704,NARASARAOPET,INC,0,Graduate Professional,1538500,500000,1038500,216,GEN,GUNTUR,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Garre Suresh Babu,http://myneta.info/andhra2014/candidate.php?candidate_id=3461,KAVALI,IND,0,Graduate,985000,0,985000,233,GEN,NELLORE,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gatram Balasubrahmanyam,http://myneta.info/andhra2014/candidate.php?candidate_id=4299,CHIRALA,Lok Satta Party,0,Post Graduate,17753574,0,17753574,225,GEN,PRAKASAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gavireddi Ramanaidu,http://myneta.info/andhra2014/candidate.php?candidate_id=3965,MADUGULA,TDP,1,Graduate,24705602,1290000,23415602,146,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,TRUE,Male,,,,,,
Gavireddy Rameswara Reddy,http://myneta.info/andhra2014/candidate.php?candidate_id=2490,PULIVENDLA,Pyramid Party of India,0,8th Pass,240000,0,240000,248,GEN,KADAPA,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gayam Srinivasareddy,http://myneta.info/andhra2014/candidate.php?candidate_id=2833,VINUKONDA,Jantantra Party,0,Illiterate,794550,0,794550,218,GEN,GUNTUR,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Geddala Venkateswararao,http://myneta.info/andhra2014/candidate.php?candidate_id=3415,CHINTALAPUDI,IND,0,Post Graduate,70000,0,70000,187,SC,WEST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Geddam Naga Vigneswara Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3633,UNGUTUR,IND,0,8th Pass,10000,0,10000,182,GEN,WEST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Geetha Meesala,http://myneta.info/andhra2014/candidate.php?candidate_id=3723,VIZIANAGARAM,TDP,0,Graduate,53645840,26416530,27229310,137,GEN,VIZIANAGARAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Female,,,,,,
Gella Naga Malli,http://myneta.info/andhra2014/candidate.php?candidate_id=4237,KONDAPI,AAP,0,Graduate,280500,400000,-119500,229,SC,PRAKASAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Female,,,,,,
Gella Radhakrishna,http://myneta.info/andhra2014/candidate.php?candidate_id=3586,GOPALAPURAM,IND,0,10th Pass,11000,10000,1000,185,SC,WEST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gera Venkata Nageswara Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3030,PENAMALURU,IND,0,Post Graduate,17000,25000,-8000,197,GEN,KRISHNA,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gidda Srinivasa Naidu,http://myneta.info/andhra2014/candidate.php?candidate_id=3802,NARSIPATNAM,Jai Samaikyandhra Party,0,Post Graduate,450000,200000,250000,153,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Girajala Venkata Swamy Naidu,http://myneta.info/andhra2014/candidate.php?candidate_id=3171,MANDAPETA,Yuvajana Sramika Rythu Congress Party,1,8th Pass,13255346,454000,12801346,167,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,TRUE,Male,,,,,,
Gnana Sundara Raju Mogili,http://myneta.info/andhra2014/candidate.php?candidate_id=3976,VISAKHAPATNAM WEST,BSP,0,12th Pass,456000,0,456000,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gnaneswara Rao Ayika,http://myneta.info/andhra2014/candidate.php?candidate_id=3748,GAJAPATHINAGARAM,Pyramid Party of India,0,Graduate,40000,0,40000,135,GEN,VIZIANAGARAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Godugu Velugamma,http://myneta.info/andhra2014/candidate.php?candidate_id=2356,BADVEL,IND,0,5th Pass,80000,0,80000,243,SC,KADAPA,RAYALA SEEMA,FALSE,FALSE,FALSE,Female,,,,,,
Godugunuru Gopaiah,http://myneta.info/andhra2014/candidate.php?candidate_id=2363,BADVEL,Jai Samaikyandhra Party,0,Graduate Professional,234000,53000,181000,243,SC,KADAPA,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Golla Gowri Sankar,http://myneta.info/andhra2014/candidate.php?candidate_id=3713,KOVVUR,Republican Paksha (Khoripa),0,5th Pass,10500,0,10500,173,SC,WEST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Golla Nagaraju,http://myneta.info/andhra2014/candidate.php?candidate_id=4442,ALUR,Lok Satta Party,0,Illiterate,20000,0,20000,266,GEN,KURNOOL,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gollapalli Surya Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3266,RAZOLE,TDP,0,Post Graduate,6827709,0,6827709,164,SC,EAST GODAVARI,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gollapudi Buchiraju,http://myneta.info/andhra2014/candidate.php?candidate_id=4192,TUNI,BSP,0,Post Graduate,2375945,1565000,810945,154,GEN,EAST GODAVARI,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gollapudi Sita Rama Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=2606,GUNTUR WEST,IND,0,Graduate Professional,7015000,240000,6775000,213,GEN,GUNTUR,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gompa Nagabhushanam,http://myneta.info/andhra2014/candidate.php?candidate_id=4385,SRUNGAVARAPUKOTA,IND,0,Graduate,2480000,0,2480000,138,GEN,VIZIANAGARAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gompa Ramakrishna,http://myneta.info/andhra2014/candidate.php?candidate_id=4162,PEDDAPURAM,IND,0,Others,1335000,940000,395000,158,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gongada Laxmanarao,http://myneta.info/andhra2014/candidate.php?candidate_id=3773,PARVATHIPURAM,Jai Samaikyandhra Party,0,12th Pass,1185000,250000,935000,131,SC,VIZIANAGARAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gonu Subbaiah,http://myneta.info/andhra2014/candidate.php?candidate_id=3443,GUDUR,IND,0,Not Given,330000,0,330000,239,SC,NELLORE,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gonuguntla Suryanarayana,http://myneta.info/andhra2014/candidate.php?candidate_id=1904,DHARMAVARAM,TDP,10,12th Pass,477976513,5166861,472809652,279,GEN,ANANTAPUR,RAYALA SEEMA,TRUE,TRUE,TRUE,Male,,,,,,
Gopala Krishna Reddy Bojjala,http://myneta.info/andhra2014/candidate.php?candidate_id=2282,SRIKALAHASTI,TDP,0,Graduate Professional,47782139,0,47782139,287,GEN,CHITTOOR,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,http://myneta.info/andhra2014/index.php?action=affidavitComparison&myneta_folder2=ap09&id1=2282&id2=2205,47782139,25905073,21877066,84%,
Gopalam Raghupati,http://myneta.info/andhra2014/candidate.php?candidate_id=2540,BAPATLA,IND,0,10th Pass,165000,0,165000,211,GEN,GUNTUR,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gopireddy Srinivasa Reddy,http://myneta.info/andhra2014/candidate.php?candidate_id=2707,NARASARAOPET,Yuvajana Sramika Rythu Congress Party,0,Post Graduate,65622705,18061285,47561420,216,GEN,GUNTUR,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gorantla Butchaiah Chowdary,http://myneta.info/andhra2014/candidate.php?candidate_id=3213,RAJAHMUNDRY RURAL,TDP,0,Graduate,62298244,928292,61369952,170,GEN,EAST GODAVARI,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gorantla Venkateswarlu,http://myneta.info/andhra2014/candidate.php?candidate_id=3455,KAVALI,Pyramid Party of India,0,Others,803000,0,803000,233,GEN,NELLORE,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gorle Debora Suneetha,http://myneta.info/andhra2014/candidate.php?candidate_id=3260,RAMPACHODAVARAM,IND,1,Post Graduate,7055000,1480000,5575000,172,ST,EAST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,TRUE,Female,,,,,,
Gorle Gowrinaidu,http://myneta.info/andhra2014/candidate.php?candidate_id=4054,ETCHERLA,IND,0,Illiterate,2600000,30000,2570000,126,GEN,SRIKAKULAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gorle Kiran Kumar,http://myneta.info/andhra2014/candidate.php?candidate_id=4051,ETCHERLA,Yuvajana Sramika Rythu Congress Party,0,Post Graduate,19138093,1750950,17387143,126,GEN,SRIKAKULAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gorre Srinivasulu,http://myneta.info/andhra2014/candidate.php?candidate_id=2462,PRODDATUR,INC,0,Graduate,5895994,0,5895994,251,GEN,KADAPA,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Gosangi Chitti Babu,http://myneta.info/andhra2014/candidate.php?candidate_id=3184,MUMMIDIVARAM,Indian Christian Secular Party,0,Graduate,100000,0,100000,162,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gottipati Bharath Kumar,http://myneta.info/andhra2014/candidate.php?candidate_id=4319,PARCHUR,Yuvajana Sramika Rythu Congress Party,0,Post Graduate,12730836,734268,11996568,223,GEN,PRAKASAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gouse Shaik,http://myneta.info/andhra2014/candidate.php?candidate_id=2548,CHILAKALURIPET,IND,0,5th Pass,2000,0,2000,215,GEN,GUNTUR,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gouthu Syam Sunder Sivaji,http://myneta.info/andhra2014/candidate.php?candidate_id=4089,PALASA,TDP,0,Graduate,266488170,66911588,199576582,121,GEN,SRIKAKULAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Govada Jayaraju,http://myneta.info/andhra2014/candidate.php?candidate_id=2890,GUDIVADA,IND,0,12th Pass,21500,0,21500,191,GEN,KRISHNA,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Govinda Lagudu,http://myneta.info/andhra2014/candidate.php?candidate_id=3747,GAJAPATHINAGARAM,Jai Samaikyandhra Party,1,Post Graduate,1071000,0,1071000,135,GEN,VIZIANAGARAM,COASTAL ANDHRA,FALSE,TRUE,TRUE,Male,,,,,,
Gowtham Reddy Punuru,http://myneta.info/andhra2014/candidate.php?candidate_id=3078,VIJAYAWADA CENTRAL,Yuvajana Sramika Rythu Congress Party,9,Graduate Professional,71693561,9555623,62137938,199,GEN,KRISHNA,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Grendhem Ramesh Babu,http://myneta.info/andhra2014/candidate.php?candidate_id=2231,PUNGANUR,Jai Samaikyandhra Party,0,Graduate,16950000,300000,16650000,284,GEN,CHITTOOR,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Gudapati Sudheer Kumar,http://myneta.info/andhra2014/candidate.php?candidate_id=4481,GANNAVARAM,IND,0,10th Pass,19500,0,19500,165,SC,EAST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gude Ramakrishna,http://myneta.info/andhra2014/candidate.php?candidate_id=3605,ELURU,Marxist Communist Party of India (United),0,Not Given,1005000,0,1005000,184,GEN,WEST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gude Venkateswarlu,http://myneta.info/andhra2014/candidate.php?candidate_id=4121,KANIGIRI,IND,0,5th Pass,980506,0,980506,232,GEN,PRAKASAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gudela Koteswara Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3981,VISAKHAPATNAM WEST,Jai Samaikyandhra Party,0,10th Pass,55095673,22989473,32106200,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gudela Siva Prasad,http://myneta.info/andhra2014/candidate.php?candidate_id=3928,VIJAYAWADA WEST,Lok Satta Party,0,8th Pass,0,0,0,198,GEN,KRISHNA,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Guditi Siddulu,http://myneta.info/andhra2014/candidate.php?candidate_id=2164,MADANAPALLE,Pyramid Party of India,0,Graduate,2558905,0,2558905,283,GEN,CHITTOOR,RAYALA SEEMA,TRUE,TRUE,FALSE,Male,,,,,,
Gudivada Kuppayya,http://myneta.info/andhra2014/candidate.php?candidate_id=4048,ETCHERLA,BSP,0,10th Pass,19000,0,19000,126,GEN,SRIKAKULAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gudivada Paul Prasad,http://myneta.info/andhra2014/candidate.php?candidate_id=3105,AMALAPURAM,Indian Christian Secular Party,0,10th Pass,135000,0,135000,163,SC,EAST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gugulotu Narasimha Swamy,http://myneta.info/andhra2014/candidate.php?candidate_id=2903,JAGGAYYAPETA,BSP,0,Graduate Professional,80910,0,80910,203,GEN,KRISHNA,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gujjala Eswaraiah,http://myneta.info/andhra2014/candidate.php?candidate_id=2405,KADAPA,CPI,1,Post Graduate,940000,160000,780000,245,GEN,KADAPA,RAYALA SEEMA,FALSE,TRUE,FALSE,Male,,,,,,
Gullola Shankar,http://myneta.info/andhra2014/candidate.php?candidate_id=2298,THAMBALLAPALLE,TDP,36,12th Pass,282656652,126976169,155680483,281,GEN,CHITTOOR,RAYALA SEEMA,TRUE,TRUE,TRUE,Male,,,,,,
Gummadi Koteswara Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=2654,MACHERLA,IND,0,Graduate,1109800,295000,814800,220,GEN,GUNTUR,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gummadi Samarpana Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3709,KOVVUR,INC,0,Post Graduate,6522256,1012121,5510135,173,SC,WEST GODAVARI,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gummalampati Subbarao Yadav,http://myneta.info/andhra2014/candidate.php?candidate_id=3546,UDAYAGIRI,IND,0,12th Pass,480000,400000,80000,242,GEN,NELLORE,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gummanur Jaya Ram,http://myneta.info/andhra2014/candidate.php?candidate_id=4441,ALUR,Yuvajana Sramika Rythu Congress Party,0,10th Pass,2285000,0,2285000,266,GEN,KURNOOL,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gummapu Chitrasenu,http://myneta.info/andhra2014/candidate.php?candidate_id=3698,NIDADAVOLE,BSP,0,Post Graduate,5309,0,5309,174,GEN,WEST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gummapu Surya Vara Prasad Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3686,PALACOLE,IND,1,10th Pass,212000,0,212000,176,GEN,WEST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,TRUE,Male,,,,,,
Gumpula Ravi Kumar Raju,http://myneta.info/andhra2014/candidate.php?candidate_id=3334,NANDIKOTKUR,IND,0,Post Graduate,302846,0,302846,255,SC,KURNOOL,RAYALA SEEMA,FALSE,FALSE,FALSE,Male,,,,,,
Gumpula Satya Krishna,http://myneta.info/andhra2014/candidate.php?candidate_id=3634,TADEPALLIGUDEM,BSP,0,Graduate Professional,253000,0,253000,181,GEN,WEST GODAVARI,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gunda Lakshmi Devi,http://myneta.info/andhra2014/candidate.php?candidate_id=4064,SRIKAKULAM,TDP,0,10th Pass,25713018,0,25713018,124,GEN,SRIKAKULAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Female,,,,,,
Gunda Venkateswara Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=3927,VIJAYAWADA WEST,Indian Christian Secular Party,0,10th Pass,11082437,0,11082437,198,GEN,KRISHNA,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gunepe Yesayya,http://myneta.info/andhra2014/candidate.php?candidate_id=3134,JAGGAMPETA,IND,0,12th Pass,0,0,0,171,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gunji Venkateswarlu,http://myneta.info/andhra2014/candidate.php?candidate_id=3451,KAVALI,BSP,0,12th Pass,120000,0,120000,233,GEN,NELLORE,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Guntu Jangamayya,http://myneta.info/andhra2014/candidate.php?candidate_id=4088,PALASA,BSP,0,5th Pass,150000,0,150000,121,GEN,SRIKAKULAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Guntupalli Srinivasulu,http://myneta.info/andhra2014/candidate.php?candidate_id=4120,KANIGIRI,IND,0,10th Pass,500000,0,500000,232,GEN,PRAKASAM,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
Gunturu Nancharaiah,http://myneta.info/andhra2014/candidate.php?candidate_id=2846,AVANIGADDA,IND,0,10th Pass,0,0,0,195,GEN,KRISHNA,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gunukula Ramamurthy,http://myneta.info/andhra2014/candidate.php?candidate_id=4310,CHIRALA,IND,0,Graduate,1635000,1000000,635000,225,GEN,PRAKASAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gurrala Daya Mani,http://myneta.info/andhra2014/candidate.php?candidate_id=3247,RAMACHANDRAPURAM,IND,0,10th Pass,1090520,0,1090520,161,GEN,EAST GODAVARI,COASTAL ANDHRA,FALSE,FALSE,FALSE,Female,,,,,,
Gurrala Raj Vimal,http://myneta.info/andhra2014/candidate.php?candidate_id=4233,KONDAPI,INC,0,Graduate Professional,4302374,0,4302374,229,SC,PRAKASAM,COASTAL ANDHRA,TRUE,TRUE,FALSE,Male,,,,,,
Gurrala Ramu,http://myneta.info/andhra2014/candidate.php?candidate_id=4211,GIDDALUR,IND,0,Graduate Professional,1163500,0,1163500,231,GEN,PRAKASAM,COASTAL ANDHRA,FALSE,TRUE,FALSE,Male,,,,,,
Gurramkonda Srinivasa Rao,http://myneta.info/andhra2014/candidate.php?candidate_id=2678,MANGALAGIRI,Pyramid Party of India,0,10th Pass,414000,0,414000,206,GEN,GUNTUR,COASTAL ANDHRA,FALSE,FALSE,FALSE,Male,,,,,,
