candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Dujram Bouddh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=442,PAMGARH,BSP,0,12th Pass,1083100,250000,833100,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,false,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=442&id2=75,1083100,,1083100,--%,
Dujram Thosariya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1009,BELTARA,IND,0,10th Pass,215000,0,215000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Dukhit Ram Dhritlahre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1232,BEMETARA,LJP,0,8th Pass,10315000,11000,10304000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Dular Singh Sinha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=139,RAJNANDGAON,IND,0,10th Pass,5942000,95000,5847000,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Durga Mesharam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=920,GUNDERDEHI,SHS,0,5th Pass,321000,0,321000,61,GEN,BALOD,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Durga Prasad Yadav,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=784,BHATGAON,JD(U),0,8th Pass,5536000,500000,5036000,5,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Fakhuruddin Ahmad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1240,KOTA,IND,1,Graduate,3102900,416867,2686033,25,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Faraha Naaj,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1167,RAIPUR CITY SOUTH,IND,0,8th Pass,86500,0,86500,51,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Firoz Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1177,RAIPUR CITY SOUTH,IND,0,5th Pass,15000,0,15000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Fuleshawar Prasad Surjaiha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=568,KATGHORA,IND,0,Illiterate,15172,0,15172,22,GEN,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Gajadhar Prasad Verma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=447,DHARSIWA,CSM,0,Post Graduate,3046792,0,3046792,47,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Gajanand Jangde,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=696,VAISHALI NAGAR,CPI(ML)(L),0,12th Pass,664850,0,664850,66,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Gajmati Bhanu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=967,MARWAHI,IND,0,Post Graduate,6111000,0,6111000,24,ST,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Ganesh Ram Bhagat,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=322,JASHPUR,IND,0,8th Pass,6221359,347527,5873832,12,ST,JASHPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Ganeshiya Bai Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=282,PANDARIYA,IND,0,Literate,791000,0,791000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Ganga Ram Sher,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1107,BALODA BAZAR,IND,0,12th Pass,236000,0,236000,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ganguram Baghel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=356,ARANG,CSM,0,Post Graduate,11792580,1895000,9897580,52,SC,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Gaukaran Nishad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1102,BALODA BAZAR,IND,0,Post Graduate,1617400,17504,1599896,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Gaukaran Prasad Ratre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1001,BELTARA,IND,0,8th Pass,266000,0,266000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
"Gauri Bai Nayak, Banjari",http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1031,AKALTARA,IND,0,8th Pass,679889,0,679889,33,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Gauri Shankar Agrawal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=368,KASDOL,BJP,0,Graduate Professional,113955873,3760000,110195873,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Gaurishankar Soni,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1091,KASDOL,IND,0,12th Pass,4213437,375000,3838437,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Gautam Buddh Agrawal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=243,RAIPUR RURAL,Shakti Sena,1,Not Given,13512442,0,13512442,48,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Geeteshwar Chandrakar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1129,RAIPUR RURAL,IND,0,Graduate,361000,800000,-439000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Ghana Ram Rawate,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=364,DONDI LOHARA,NPP,0,Post Graduate,1635000,68311,1566689,60,ST,BALOD,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Ghanshyam Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1094,KASDOL,IND,0,5th Pass,205000,0,205000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ghansyam Dhruw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=622,LORMI,NPP,0,8th Pass,876000,0,876000,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ghasiram Vakre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=190,MARWAHI,IND,0,10th Pass,831442,18000,813442,24,ST,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ghurva Ram Mirendra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1041,CHANDRAPUR,Bharatiya Dalit Congress,0,12th Pass,1380000,0,1380000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Girdhar Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1114,BHATAPARA,IND,1,Literate,508000,0,508000,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Girdhar Nirmalkar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1210,PANDARIYA,IND,0,10th Pass,13534854,2500000,11034854,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Girdharilal Jain,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=486,DURG CITY,SP,0,8th Pass,2196000,70000,2126000,64,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Girjalal Tonde,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=373,BHATAPARA,IND,1,5th Pass,1131200,6000,1125200,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Girvar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=816,SAMRI,NCP,0,8th Pass,150000,0,150000,8,ST,BALRAMPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Girwar Janghel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=22,KHAIRAGARH,INC,1,Graduate Professional,11675859,425000,11250859,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Gita Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=551,KHARSIA,IND,0,5th Pass,631000,0,631000,18,GEN,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Gopal Chaturvedi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=294,NAWAGARH,IND,0,12th Pass,1257500,50000,1207500,70,SC,BEMETARA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Gopal Dangchagaha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1115,BHATAPARA,Asankhya Samaj Party,0,Literate,642000,0,642000,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Gopal Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=808,RAMANUJGANJ,IND,0,Graduate,87000,0,87000,7,ST,BALRAMPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Gopal Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=306,DONDI LOHARA,BSP,0,10th Pass,1249150,0,1249150,60,ST,BALOD,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Goverdhan Sinh Manjhi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=465,BINDRANAWAGARH,BJP,0,12th Pass,10769822,1550000,9219822,55,ST,GARIABAND,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Govind Bisai,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=893,BHILAI NAGAR,IND,0,8th Pass,77000,0,77000,65,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Govind Shah Walko,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=56,MOHLA-MANPUR,IND,0,12th Pass,44185,0,44185,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Gulab Singh Gond,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=496,MANENDRAGARH,INC,0,Graduate,9210023,1503217,7706806,2,GEN,KORIA,NOTHERN HILLS,false,true,false,Male,,,,,,
Gulab Singh Kamro,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=494,BHARATPUR-SONHAT,INC,0,Post Graduate,551601,0,551601,1,ST,KORIA,NOTHERN HILLS,false,false,false,Male,,,,,,
Gulab Singh Rathia,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=873,DHARAMJAIGARH,IND,0,12th Pass,23700541,500000,23200541,19,ST,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Guru Somesh Saheb Guru Gosai,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1020,LORMI,IND,2,12th Pass,1961100,111000,1850100,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Gurumukh Singh Hora,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=481,DHAMTARI,INC,0,5th Pass,116855207,0,116855207,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=481&id2=39,116855207,60217661,56637546,94%,
Gyanendra Shastri,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=780,PREMNAGAR,SHS,1,Graduate,41200,0,41200,4,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Gyanesh Dubey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=675,DURG CITY,NPP,0,Graduate Professional,2578388,140000,2438388,64,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Habib Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=258,RAIPUR CITY SOUTH,IND,0,5th Pass,162000,0,162000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Haidar Raja,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1149,RAIPUR CITY NORTH,IND,0,12th Pass,13926500,3000000,10926500,50,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Hakimuddin Sekh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=461,RAIPUR CITY SOUTH,IND,0,10th Pass,192600,0,192600,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Hardev Singh Mehra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=889,BHILAI NAGAR,Hindustan Janata Party,0,10th Pass,0,0,0,65,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Haree Narayan Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=576,PALI-TANAKHAR,IND,0,5th Pass,1025000,20000,1005000,23,ST,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Haridas Bharadwaj,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=285,SARAIPALI,INC,0,Others,6155800,2276158,3879642,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,false,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=285&id2=213,6155800,2629000,3526800,134%,PAN was missing last time
Harilal Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=65,RAJNANDGAON,SUSP,0,Graduate,645000,15000,630000,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Harish Dubey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=898,VAISHALI NAGAR,RPI(A),1,10th Pass,203200,0,203200,66,GEN,DURG,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Harsh Gajbhiye,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=259,RAIPUR CITY SOUTH,LJP,0,12th Pass,165000,0,165000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Heera Say Prajapati,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=781,PREMNAGAR,IND,0,Graduate Professional,109851,35000,74851,4,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Heera Singh Markam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=572,PALI-TANAKHAR,GGP,3,Post Graduate,694234,0,694234,23,ST,KORBA,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Hemant Kumar Poyam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=45,CHITRAKOT,BSP,0,Graduate,3054000,0,3054000,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,true,true,false,Male,,,,,,
Hemant Kumar Tandon,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1194,ABHANPUR,IND,0,Graduate,14116314,107635,14008679,53,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Hembai Kanwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=556,RAMPUR,BSP,0,8th Pass,136268,0,136268,20,ST,KORBA,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Hemchand Yadav,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=676,DURG CITY,BJP,0,Graduate,25060233,1002210,24058023,64,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=676&id2=53,25060233,5230736,19829497,379%,PAN was missing last time
Hemlal Markam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=108,KANKER,GGP,1,Graduate,937000,0,937000,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,false,false,true,Male,,,,,,
Himanshu Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=642,KAWARDHA,Akhil Bhartiya Gondwana Party,0,Graduate Professional,239046,0,239046,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Hinchha Ram Parkar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=884,DURG-RURAL,IND,0,8th Pass,4941000,500000,4441000,63,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Hira Lal Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=790,BHATGAON,IND,0,12th Pass,3251296,0,3251296,5,GEN,SURAJPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Hirde Lal Netam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=950,DHAMTARI,IND,0,8th Pass,949212,50000,899212,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Homelal Merisha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=645,SAJA,BSP,0,12th Pass,1320500,430000,890500,68,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Hori Lal Rawate,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=363,DONDI LOHARA,BJP,0,Graduate,8466215,400000,8066215,60,ST,BALOD,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Hridaya Ram Rathiya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=174,LAILUNGA,INC,0,Post Graduate,7732739,1108316,6624423,15,ST,RAIGARH,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=174&id2=233,7732739,1010000,6722739,666%,Age Difference=8 PAN was missing last time
Hub Lal Chanap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=909,DONDI LOHARA,Akhil Bhartiya Gondwana Party,1,12th Pass,520000,200000,320000,60,ST,BALOD,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Huleshwar Nirmalkar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=596,BILHA,Rashtriya Gondvana Party,0,Post Graduate,66000,0,66000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Human Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1071,MAHASAMUND,IND,0,Not Given,453000,15000,438000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Hunga Ram Kartami,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=61,KONTA,BSP,0,8th Pass,588500,0,588500,90,ST,SUKUMA,BASTAR PLATEAU,false,false,false,Male,,,,,,
Iliyas Hussain,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=343,RAIPUR CITY SOUTH,LOKTANTRA CONGRESS PARTY,0,10th Pass,173500,0,173500,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Inder Chopra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=732,DHAMTARI,BJP,0,12th Pass,21355010,1395530,19959480,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Inder Lal Lahre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=689,VAISHALI NAGAR,BSP,0,10th Pass,4205870,700000,3505870,66,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Indranath Painkra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=416,KUNKURI,IND,0,5th Pass,1447000,0,1447000,13,ST,JASHPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Indrasen Mongre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=987,BILASPUR,IND,0,Graduate Professional,835422,0,835422,30,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Ishwar Khatkar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1075,BILAIGARH,IND,0,12th Pass,141000,0,141000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ishwar Singh Surwansi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=313,MASTURI,CPI,0,8th Pass,737000,0,737000,32,SC,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Ishwari Prasad Namvev,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=350,RAIPUR CITY WEST,LJP,0,5th Pass,61000,0,61000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Jagat Ram Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=430,KATGHORA,BSP,0,Post Graduate,510630,0,510630,22,GEN,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Jagdeesh Ram Sidar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=853,PATHALGAON,GGP,0,10th Pass,7295602,2165000,5130602,14,ST,JASHPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Jagdish Pandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=250,AMBIKAPUR,IND,0,Graduate Professional,2480000,150000,2330000,10,GEN,SURGUJA,NOTHERN HILLS,false,true,false,Male,,,,,,
Jagdish Prasad Kaushik,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=192,BILHA,BSP,1,Post Graduate,1287264,0,1287264,29,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Jagdish Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=122,KHAIRAGARH,SP,0,12th Pass,1563000,60000,1503000,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Jageshwar Singh Raj,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1038,SAKTI,IND,0,12th Pass,4019792,50000,3969792,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Jagjit Singh Makkad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=589,TAKHATPUR,SHS,0,Post Graduate,35500082,762100,34737982,28,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Jagmohan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=113,BASTAR,BSP,0,Graduate Professional,230000,0,230000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Jai Prakash Padda,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=104,ANTAGARH,SHS,0,12th Pass,122000,0,122000,79,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,false,false,false,Male,,,,,,
Jaikishor Pradhan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=856,RAIGARH,IND,0,Post Graduate,2970700,80000,2890700,16,GEN,RAIGARH,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Janak Lal Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=307,DONDI LOHARA,CMM,1,8th Pass,5637594,0,5637594,60,ST,BALOD,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Janak Ram Verma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1098,BALODA BAZAR,INC,0,10th Pass,17351942,643946,16707996,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Janakram Dhruw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=742,BINDRANAWAGARH,INC,0,Post Graduate,5297038,1747000,3550038,55,ST,GARIABAND,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Jangsay Poya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=809,RAMANUJGANJ,GGP,0,8th Pass,89110,0,89110,7,ST,BALRAMPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Janisar Akhtar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=304,VAISHALI NAGAR,CSM,4,10th Pass,7663180,3940000,3723180,66,GEN,DURG,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Jay Prakash Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=650,SAJA,IND,0,12th Pass,61000,0,61000,68,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Jaysingh Agrawal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=562,KORBA,INC,8,12th Pass,67063688,1325009,65738679,21,GEN,KORBA,CHHATTISGARH PLAINS,true,true,true,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=562&id2=189,67063688,25649316,41414372,161%,Age Difference=1
Jeevan Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=468,BEMETARA,CSM,0,10th Pass,14459788,1397521,13062267,69,GEN,BEMETARA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Jhadu Ram Narety,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=35,KANKER,CSM,0,Post Graduate,9950496,195000,9755496,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Male,,,,,,
Jhumuk Lal Yadav,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=225,PATAN,BSP,0,Post Graduate,500000,0,500000,62,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Jirendra Nishad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=655,BEMETARA,GGP,0,Graduate,651000,0,651000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Jitendra Chandrakar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=337,KHALLARI,BSP,0,Graduate,9630000,40000,9590000,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Jitendra Kumar Purainak,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=641,KAWARDHA,IND,1,10th Pass,76000,30000,46000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Jogesh Lamba,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=422,KORBA,BJP,1,Graduate,59927710,3587774,56339936,21,GEN,KORBA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Juwaid Ali,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=887,BHILAI NAGAR,IND,0,12th Pass,19000,0,19000,65,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Jyanchand Loda,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=69,DONGARGAON,SHS,0,8th Pass,714800,0,714800,76,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
K. N. Premnath,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=488,BHILAI NAGAR,Rashtriya Adivasi Bahujan Party,0,Graduate,10599800,1920000,8679800,65,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Kailash Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=766,JAIJAIPUR,BJP,0,12th Pass,20124000,665000,19459000,37,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Kailashchandra Devdas,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1074,BILAIGARH,Bharatiya Bahujan Party,0,12th Pass,1702500,0,1702500,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
