candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
L. Temjen Jamir,http://myneta.info/nagaland2013/candidate.php?candidate_id=38,TULI,NPF,0,12th Pass,16101000,0,16101000,21,ST,MOKOKCHUNG,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=38&id2=85,16101000,1950000,14151000,726%,PAN was missing last time
Lachit Khersa,http://myneta.info/nagaland2013/candidate.php?candidate_id=46,DIMAPUR-III,BJP,0,10th Pass,1810100,0,1810100,3,ST,DIMAPUR,NA,false,true,false,Male,,,,,,
Lanpha,http://myneta.info/nagaland2013/candidate.php?candidate_id=86,TAPI,INC,0,10th Pass,4952513,0,4952513,43,ST,MON,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=86&id2=153,4952513,3613812,1338701,37%,PAN was missing last time
Leiyang,http://myneta.info/nagaland2013/candidate.php?candidate_id=90,PHOMCHING,BJP,0,Graduate,150000,0,150000,44,ST,MON,NA,false,false,false,Male,,,,,,
Lima Onen Chang,http://myneta.info/nagaland2013/candidate.php?candidate_id=148,NOKSEN,NCP,0,Graduate,2763202,0,2763202,51,ST,TUENSANG,NA,false,true,false,Male,,,,,,
Lingko Sangtam,http://myneta.info/nagaland2013/candidate.php?candidate_id=106,SEYOCHUNG SITIMI,BJP,0,Illiterate,101000,0,101000,59,ST,KIPHIRE,NA,false,true,false,Male,,,,,,
Lipok,http://myneta.info/nagaland2013/candidate.php?candidate_id=2,DIMAPUR-II,NPF,0,12th Pass,9225369,0,9225369,2,ST,DIMAPUR,NA,false,true,false,Male,,,,,,
Longang,http://myneta.info/nagaland2013/candidate.php?candidate_id=103,MOKA,INC,0,Post Graduate,1650000,0,1650000,48,ST,MON,NA,false,true,false,Male,,,,,,
Longrineken,http://myneta.info/nagaland2013/candidate.php?candidate_id=57,JANGPETKONG,NPF,0,Graduate Professional,102922635,0,102922635,29,ST,MOKOKCHUNG,NA,false,false,false,Male,,,,,,
Lt Sangtam,http://myneta.info/nagaland2013/candidate.php?candidate_id=12,LONGKHIM CHARE,NPF,0,Graduate Professional,30436334,0,30436334,52,ST,TUENSANG,NA,false,false,false,Male,,,,,,
M.C Konyak,http://myneta.info/nagaland2013/candidate.php?candidate_id=84,WAKCHING,NPF,0,Graduate,7089057,0,7089057,42,ST,MON,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=84&id2=150,7089057,1064000,6025057,566%,PAN was missing last time Party in last election was BJP
M.M Thromwa Konyak,http://myneta.info/nagaland2013/candidate.php?candidate_id=93,TEHOK,BJP,0,10th Pass,501000,0,501000,45,ST,MON,NA,false,false,false,Male,,,,,,
Meren Pongener,http://myneta.info/nagaland2013/candidate.php?candidate_id=128,ANGETYONGPANG,IND,0,Graduate,33900000,0,33900000,24,ST,MOKOKCHUNG,NA,false,false,false,Male,,,,,,
Merentoshi R. Jamir,http://myneta.info/nagaland2013/candidate.php?candidate_id=31,MONGOYA,NPF,0,Graduate,45098816,0,45098816,25,ST,MOKOKCHUNG,NA,false,true,false,Male,,,,,,
Mgato Achumi,http://myneta.info/nagaland2013/candidate.php?candidate_id=73,ATOIZU,INC,0,Post Graduate,9311391,0,9311391,32,ST,ZUNHEBOTO,NA,false,false,false,Male,,,,,,
Mhonjan Lotha,http://myneta.info/nagaland2013/candidate.php?candidate_id=141,BHANDARI,JD(U),0,Graduate,8152123,0,8152123,40,ST,WOKHA,NA,false,true,false,Male,,,,,,
Mmhonlumo Kikon,http://myneta.info/nagaland2013/candidate.php?candidate_id=182,BHANDARI,NCP,0,Post Graduate,3913000,0,3913000,40,ST,WOKHA,NA,false,false,false,Male,,,,,,
Moatemjen,http://myneta.info/nagaland2013/candidate.php?candidate_id=125,KORIDANG,INC,0,Graduate,241300,0,241300,28,ST,MOKOKCHUNG,NA,false,true,false,Male,,,,,,
Moatoshi Longkumer,http://myneta.info/nagaland2013/candidate.php?candidate_id=60,ALONGTAKI,IND,0,Post Graduate,16013432,0,16013432,30,ST,MOKOKCHUNG,NA,false,true,false,Male,,,,,,
N. Jacob Zhimomi,http://myneta.info/nagaland2013/candidate.php?candidate_id=44,GHASPANI-I,IND,0,Graduate,9468817,0,9468817,4,ST,DIMAPUR,NA,false,true,false,Male,,,,,,
N. Kaimang Chang,http://myneta.info/nagaland2013/candidate.php?candidate_id=157,TUENSANG SADAR-II,IND,0,10th Pass,324879,0,324879,54,ST,TUENSANG,NA,false,false,false,Male,,,,,,
N. Thomas Lotha,http://myneta.info/nagaland2013/candidate.php?candidate_id=138,SANIS,IND,0,10th Pass,12599664,0,12599664,39,ST,WOKHA,NA,false,true,false,Male,,,,,,
N. Thongwang,http://myneta.info/nagaland2013/candidate.php?candidate_id=97,MON TOWN,NPF,0,8th Pass,11700000,0,11700000,46,ST,MON,NA,false,false,false,Male,,,,,,
Nagakul,http://myneta.info/nagaland2013/candidate.php?candidate_id=117,SOUTHERN ANGAMI-I,INC,0,Graduate,10816145,0,10816145,14,ST,KOHIMA,NA,false,false,false,Male,,,,,,
Naiba,http://myneta.info/nagaland2013/candidate.php?candidate_id=144,TOBU,NPF,0,Graduate,2426000,0,2426000,55,ST,MON,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=144&id2=172,2426000,889000,1537000,173%,PAN was missing last time
Namri Nchang,http://myneta.info/nagaland2013/candidate.php?candidate_id=145,TENNING,NPF,0,Graduate,4272617,0,4272617,6,ST,PEREN,NA,false,true,false,Male,,,,,,
Neiba Kronu,http://myneta.info/nagaland2013/candidate.php?candidate_id=23,PFUTSERO,NPF,1,Graduate,98577176,0,98577176,16,ST,PHEK,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=23&id2=70,98577176,28313774,70263402,248%,
Neiba Ndang,http://myneta.info/nagaland2013/candidate.php?candidate_id=6,TENNING,NCP,0,Graduate,11502139,0,11502139,6,ST,PEREN,NA,false,false,false,Male,,,,,,
Neiphiu Rio,http://myneta.info/nagaland2013/candidate.php?candidate_id=17,NORTHERN ANGAMI-II,NPF,0,Graduate,300707462,0,300707462,11,ST,KOHIMA,NA,true,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=17&id2=35,300707462,62325000,238382462,382%,
Nillo,http://myneta.info/nagaland2013/candidate.php?candidate_id=120,TSEMINYU,INC,0,Post Graduate,1800428,0,1800428,12,ST,KOHIMA,NA,false,false,false,Male,,,,,,
Noke,http://myneta.info/nagaland2013/candidate.php?candidate_id=87,TAPI,NPF,0,10th Pass,6391255,0,6391255,43,ST,MON,NA,false,false,false,Male,,,,,,
Nuklutoshi,http://myneta.info/nagaland2013/candidate.php?candidate_id=36,ARKAKONG,NPF,0,Graduate,132995000,0,132995000,22,ST,MOKOKCHUNG,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=36&id2=110,132995000,409745000,-276750000,-68%,PAN was missing last time
Nyeiwang,http://myneta.info/nagaland2013/candidate.php?candidate_id=101,ABOI,NPF,0,Graduate,14535209,0,14535209,47,ST,MON,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=101&id2=166,14535209,780000,13755209,1763%,PAN was missing last time
Nyemli,http://myneta.info/nagaland2013/candidate.php?candidate_id=65,TAMLU,NPF,0,12th Pass,15205000,0,15205000,49,ST,LONGLENG,NA,false,false,false,Male,,,,,,
P Longon,http://myneta.info/nagaland2013/candidate.php?candidate_id=13,NOKLAK,NPF,0,Graduate,25721347,0,25721347,56,ST,TUENSANG,NA,false,true,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=13&id2=201,25721347,6793645,18927702,279%,Age Difference=11 PAN was missing last time
P. Cheong,http://myneta.info/nagaland2013/candidate.php?candidate_id=98,MON TOWN,IND,1,Graduate Professional,2410500,0,2410500,46,ST,MON,NA,false,true,false,Male,,,,,,
P. Dako Phom,http://myneta.info/nagaland2013/candidate.php?candidate_id=183,TAMLU,INC,0,Post Graduate,7034365,0,7034365,49,ST,LONGLENG,NA,false,false,false,Male,http://myneta.info/nagaland2013/index.php?action=affidavitComparison&myneta_folder2=2008Nagaland&id1=183&id2=181,7034365,487160,6547205,1344%,Party in last election was IND
P. Paiwang Konyak,http://myneta.info/nagaland2013/candidate.php?candidate_id=80,TIZIT,BJP,0,Graduate,1634853,0,1634853,41,ST,MON,NA,false,false,false,Male,,,,,,
Pakhiu,http://myneta.info/nagaland2013/candidate.php?candidate_id=191,THONOKNYU,INC,0,Graduate Professional,310883,0,310883,57,ST,TUENSANG,NA,false,false,false,Male,,,,,,
Penkham Konyak,http://myneta.info/nagaland2013/candidate.php?candidate_id=83,TIZIT,INC,0,8th Pass,1151000,0,1151000,41,ST,MON,NA,false,true,false,Male,,,,,,
Picto,http://myneta.info/nagaland2013/candidate.php?candidate_id=8,ATOIZU,IND,0,10th Pass,22518000,0,22518000,32,ST,ZUNHEBOTO,NA,false,true,false,Male,,,,,,
Pohwang,http://myneta.info/nagaland2013/candidate.php?candidate_id=91,PHOMCHING,NPF,0,8th Pass,5835700,0,5835700,44,ST,MON,NA,false,false,false,Male,,,,,,
Prasielie Pienyu,http://myneta.info/nagaland2013/candidate.php?candidate_id=119,NORTHERN ANGAMI-I,INC,0,12th Pass,8200000,0,8200000,10,ST,KOHIMA,NA,false,true,false,Male,,,,,,
