candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
S.N BANARJI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=437,Korba,CPM,2,Graduate,300500,0,300500,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,true,Male
SABIR MOHAMMAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=951,Raipur City South,IND,0,Not Given,50500,0,50500,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SACHHIDANAND UPASNE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=274,Raipur City North,BJP,4,Graduate Professional,3439418,639906,2799512,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,true,Male
SADHU SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=375,Bharatpur-Sonhat,JD(U),0,Not Given,831500,161000,670500,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
SADHURAM RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=432,Dharamjaigarh,BSP,0,12th Pass,292000,3000,289000,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SADHURAM VETTY ALIAS(VOTI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=741,Chitrakot,IND,0,Not Given,2360000,0,2360000,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
SAIYAD RASHID ALI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=955,Raipur City South,ABMAD,0,10th Pass,4500,0,4500,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SAKALSAI PAINKRA (GURUJI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=235,Lailunga,IND,0,12th Pass,1518881,0,1518881,15,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SAMPAT SINGH MARKO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=882,Marwahi,IND,0,Not Given,1354000,17000,1337000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SANATAN MERSA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=839,Kota,IND,0,Graduate,165000,0,165000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SANJAY DESHMUKH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=132,Durg-Rural,IND,0,Post Graduate,1803200,1922982,-119782,63,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
SANJAY DHEEDHEE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=266,Arang,BJP,0,Post Graduate,5359738,189900,5169838,52,SC,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SANJAY GAJBHIYE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=832,Korba,RPI(A),0,10th Pass,71000,0,71000,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SANJAY KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=798,Katghora,JCGP,0,10th Pass,211000,0,211000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SANJAY TIWARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=689,Bemetara,BJSH,0,Graduate,2923141,38067,2885074,69,GEN,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
SANT KUMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=373,Bharatpur-Sonhat,SHS,0,10th Pass,2047500,0,2047500,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
SANT KUMAR PRADHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=661,Basna,IND,0,10th Pass,1225000,6000,1219000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
SANT LAL SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=384,Premnagar,SHS,3,Graduate,872000,264639,607361,4,GEN,SURAJPUR,NOTHERN HILLS,,false,true,Male
SANT RAM DHRUWE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=522,Khairagarh,GGP,0,Post Graduate,35000,0,35000,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
SANTOSH BAFNA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=7,Jagdalpur,BJP,0,Post Graduate,8932897,2000000,6932897,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,true,false,Male
SANTOSH JAISAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=94,Lormi,IND,0,12th Pass,2680000,400000,2280000,26,GEN,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
SANTOSH KAUSHIK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=97,Takhatpur,BSP,0,Post Graduate,6575000,302200,6272800,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
SANTOSH KUMAR YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=796,Katghora,GMS,0,8th Pass,302500,0,302500,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SANTOSH POONEM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=701,Bijapur,BJSH,0,Not Given,643375,0,643375,89,ST,BIJAPUR,BASTAR PLATEAU,,true,false,Male
SANTOSH SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=517,Kawardha,BSP,0,12th Pass,3041738,40000,3001738,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
SANTOSH UPADHYAY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=258,Rajim,BJP,1,12th Pass,10927426,772626,10154800,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,true,false,Male
SANTRAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=870,Mahasamund,IND,0,Not Given,75000,0,75000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
SARAD KUMAR GUPTA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=970,Raipur Rural,IND,0,12th Pass,1411000,160000,1251000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SARINDAR SINGH MANNU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=219,Basna,IND,0,8th Pass,4200000,90000,4110000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
SARODHAN SINGH PORTE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=886,Marwahi,RGOP,0,Literate,400000,0,400000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SAROJ PANDEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=49,Vaishali Nagar,BJP,0,Post Graduate,317609,648658,-331049,66,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Female
SARWAN KUMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=478,Sakti,GGP,0,12th Pass,660000,0,660000,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
SATI ANUSUIYA THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=120,Bemetara,IND,0,8th Pass,704000,0,704000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
SATYANARAYAN SHRMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=282,Raipur Rural,INC,0,12th Pass,15553931,176936,15376995,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SEVAK RAM MARAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=443,Katghora,GGP,0,Not Given,258440,0,258440,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SEWAKRAM NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1,Keshkal,BJP,0,Post Graduate,782740,0,782740,82,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
SHAILENDRA BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=124,Ahiwara,IND,0,Not Given,645000,0,645000,67,SC,DURG,CHHATTISGARH PLAINS,,false,false,Male
SHAILENDRA BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=966,Raipur Rural,IND,0,Not Given,1820000,0,1820000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SHAILENDRA SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=263,Abhanpur,BSP,0,12th Pass,4292930,31855,4261075,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SHAILU KOL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=884,Marwahi,IND,0,Illiterate,90000,0,90000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SHAMSHER SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=242,Sarangarh,BJP,0,10th Pass,1201767,0,1201767,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SHANKAR KORRAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=773,Jagdalpur,IND,0,Literate,20000,0,20000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
SHANKAR LAL MOTWANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=974,Raipur Rural,ABSSP,0,10th Pass,1865000,2150000,-285000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SHANKAR SODI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=80,Kondagaon,IND,0,5th Pass,58189,0,58189,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
SHANKARLAL VARANDANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=275,Raipur City North,IND,0,Not Given,19779,0,19779,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SHANTANU SINHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=857,Kurud,BJSH,0,Graduate,710000,175000,535000,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
SHARANJEET TETRI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=617,Raipur City West,IND,0,12th Pass,1547476,176607,1370869,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SHARWAN KUMAR RAJPUT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=723,Bilha,BJSH,0,Post Graduate,243000,0,243000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SHIRACHAND EKKA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=411,Sitapur,JMM,0,Others,881000,0,881000,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
SHIV KUMAR KHARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=678,Beltara,IND,0,8th Pass,360000,0,360000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SHIV PRASAD SONWANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=458,Mungeli,SHS,0,8th Pass,53635,0,53635,27,SC,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
SHIV RATAN SHRMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=290,Bhatapara,BJP,0,Post Graduate,4991315,0,4991315,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,true,false,Male
SHIVCHARAN AMARIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=323,Mohla-Manpur,IND,0,12th Pass,1160000,300000,860000,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
SHIVKUMAR SHYAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=869,Lundra,RGOP,0,Not Given,20000,0,20000,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
SHIVMOHAN SINGH UIKE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=199,Pali-Tanakhar,BJP,0,10th Pass,270000,0,270000,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SHIVNATH URAON,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=200,Pali-Tanakhar,IND,0,8th Pass,770000,0,770000,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SHIVPRASAD CHOURGE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=622,Sarangarh,IND,0,8th Pass,1396500,0,1396500,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SHIVRAJ SINGH USARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=321,Mohla-Manpur,INC,0,8th Pass,3023148,224654,2798494,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
SHRAVAN SINGH PORTE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=90,Marwahi,IND,0,Graduate,650000,0,650000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SHRI CHAND MAKHIJA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=681,Beltara,RP(K),0,Graduate,113000,0,113000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SHRIKANT KASER,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=260,Rajim,IND,0,8th Pass,0,0,0,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
SHRIMATI GEETA DEVI SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=306,Dongargaon,INC,0,Others,26635970,96500,26539470,76,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,true,false,Female
SHRIMATI INDU MISHRA (DIDI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=952,Raipur City South,IND,0,Graduate,8689104,0,8689104,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SHYAM BIHARI TRIVEDI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1026,Takhatpur,IND,0,10th Pass,52733,0,52733,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SHYAM LAL SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=569,Bhilai Nagar,CPI(ML)(L),0,Post Graduate,39000,0,39000,65,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
SHYAMSUNDER RATREY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=244,Sarangarh,IND,0,Not Given,1410000,170000,1240000,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SIDDHA NATH PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=345,Samri,BJP,0,Graduate,6094222,881404,5212818,8,ST,BALRAMPUR,NOTHERN HILLS,,true,false,Male
SITARAM TANDON (LEADER),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=427,Sarangarh,LJP,0,Literate,2527400,150000,2377400,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SIYARAM DHRITLAHRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=965,Raipur Rural,IND,0,Literate,20230,0,20230,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SIYARAM KAUSHIK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=24,Bilha,INC,0,8th Pass,12592046,120000,12472046,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SMT KUMALATA SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=979,Rajim,CGVP,0,8th Pass,35000,0,35000,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,false,false,Female
SMT. CHANDRAKANTA CHAUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=215,Saraipali,BSP,0,Graduate,0,0,0,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
SMT. GENVATI DHRUVE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=440,Korba,GGP,0,8th Pass,313000,0,313000,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Female
SMT. JANUMA DEVI THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=318,Khujji,BJP,1,Post Graduate,4702464,0,4702464,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,true,false,Female
SMT. LOKESHWARI NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=303,Bindranawagarh,GGP,0,Not Given,0,0,0,55,ST,GARIABAND,CHHATTISGARH PLAINS,,false,false,Female
SMT. PADMA GHANSHAYM MANHER,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=241,Sarangarh,INC,0,12th Pass,1972500,500000,1472500,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
SMT. RAJESHWARI CHANDNE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=596,Dongargarh,IND,0,12th Pass,10032641,0,10032641,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Female
SMT. SAROJA MANHARAN RATHORE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=69,Sakti,INC,0,5th Pass,3231893,0,3231893,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,true,false,Female
SMT. SHUKWARA PURAN BHARADWAJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1001,Sakti,CGVP,0,10th Pass,1124000,0,1124000,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Female
SMT. SUSHIL BAI BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=584,Baloda Bazar,IND,0,Not Given,105000,0,105000,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Female
SMT. UMA DEVI NISHAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=735,Chandrapur,GMS,0,12th Pass,25000,0,25000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
SMT. VIDHYAWATI SATNAMI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=559,Bilaigarh,SP,0,Post Graduate,523000,0,523000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Female
SOMNATH BHAGAT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=396,Samri,LJP,0,12th Pass,820000,0,820000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
SONKUNWAR KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=435,Rampur,SP,0,10th Pass,2507500,0,2507500,20,ST,KORBA,CHHATTISGARH PLAINS,,true,false,Male
SUBHASH CHANDRA MORYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=86,Chitrakot,BJSH,0,Not Given,110000,0,110000,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
SUBHASH CHANDRA SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=126,Vaishali Nagar,BSP,0,10th Pass,4217000,2501250,1715750,66,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
SUBHASH KOCHAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=809,Khairagarh,BJSH,0,8th Pass,440000,491881,-51881,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
SUDAMA PRASAD SHUKLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=103,Beltara,BSP,0,Not Given,40110000,10002900,30107100,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SUJATA JANGAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=497,Dongargarh,LJP,0,12th Pass,26000,0,26000,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Female
SUKHSINGH RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=187,Rampur,BSP,0,10th Pass,1852500,0,1852500,20,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
SULOCHANA MARASKOLE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=184,Kanker,BSP,0,Graduate Professional,140000,0,140000,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Female
SULTAN SINGH SATNAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=976,Rajim,IND,0,Not Given,6025000,262000,5763000,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
SUMARAN SINGH DHURWEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=516,Kawardha,GGP,0,5th Pass,56000,0,56000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
SUMASHANKAR PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=920,Pratappur,IND,0,Post Graduate,456937,0,456937,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
SUMITRA MARKOLE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=181,Kanker,BJP,0,Post Graduate,671498,0,671498,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Female
SUNDARLAL LAHRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=546,Raipur Rural,JMM,1,8th Pass,6860000,200000,6660000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,true,Male
SUNIL CHANDRAKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=133,Patan,BSP,0,Post Graduate,2199492,450000,1749492,62,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
SUNIL KACHWAHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=718,Bilaspur,RP(K),0,Not Given,160000,0,160000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
SUNIL KUMAR JHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=467,Beltara,SHS,1,10th Pass,116000,0,116000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,true,Male
SUNIL MARKOS,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=940,Raipur City North,ABSSP,0,Graduate,60000,0,60000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SUNIL NAGARKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=543,Raipur City West,SHS,0,5th Pass,26600,0,26600,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
SUNIL NARWARIHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=570,Bhilai Nagar,GGP,0,12th Pass,90500,10000,80500,65,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
SUNIL(JANI BHAI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=450,Kota,BSP,0,Not Given,440000,0,440000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SURAJ DEV SINGH KHAIRWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=988,Ramanujganj,IND,0,8th Pass,9000,0,9000,7,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
SURAJ KORRAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=826,Kondagaon,PBRP,0,Graduate,195638,0,195638,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
SURAJ NIRMALKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=962,Raipur City West,RPI(A),0,8th Pass,7314000,0,7314000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SURAJ NIRMALKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=972,Raipur Rural,RPI(A),0,8th Pass,7314000,0,7314000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SURAJ YADAV (VIKKY),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=945,Raipur City South,IND,0,Not Given,25000,0,25000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
SURAJMANI KUSHWAHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=613,Premnagar,IND,0,8th Pass,350904,0,350904,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
SURENDRA MEHTA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=744,Dhamtari,BJSH,0,Post Graduate,485000,550000,-65000,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
SURESH AGRAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=878,Manendragarh,IND,0,Graduate,2056413,1344192,712221,2,GEN,KORIA,NOTHERN HILLS,,true,false,Male
SURESH KUMAR KAWASI(SARGIM),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=482,Chitrakot,SHS,0,8th Pass,15394,0,15394,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
SURYODHAN SINGH DHURWE ALIAS BAJRANGI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=889,Marwahi,CGVP,0,12th Pass,1306000,0,1306000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SUSHANT KUMAR PATREY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=623,Takhatpur,IND,0,Not Given,911080,0,911080,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
SUSHILA SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=371,Bharatpur-Sonhat,BSP,0,10th Pass,390000,0,390000,1,ST,KORIA,NOTHERN HILLS,,false,false,Female
SUSHMA PANIKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=227,Mahasamund,IND,0,Not Given,181000,0,181000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
TAMRADHWAJ SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=43,Bemetara,INC,0,10th Pass,6470861,1153134,5317727,69,GEN,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
TARACHAND KUMAR (GURU JI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1006,Saraipali,IND,0,Post Graduate,400000,0,400000,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
TATHAGAT SHRIVASTAVA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=931,Raigarh,IND,0,Post Graduate,90000,0,90000,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
TEJRAM VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=751,Dharsiwa,IND,0,8th Pass,470000,1625,468375,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
TIKAM SING NANGWANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=568,Bindranawagarh,JMM,0,Not Given,1380000,0,1380000,55,ST,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
TILAK SAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=748,Dharamjaigarh,IND,0,Not Given,1662000,0,1662000,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
TIRITHRAM NISHAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=591,Bilha,IND,0,Not Given,380500,65000,315500,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
TRIBHUWAN SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=643,Ambikapur,IND,0,Post Graduate,58000,0,58000,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Male
TRILOCHAN NAYAK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=556,Basna,BSP,0,8th Pass,2042000,0,2042000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
