candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
A GANESHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1832,Narasimharaja,SKP,0,Graduate,793887,153751,640136,218,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
A NARAYANASWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=41,Anekal,BJP,0,Not Given,31100000,0,31100000,177,SC,BANGALORE,BANGALORE DIVISION,,false,false,Male
A PANCHAKSHARI REDDY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1413,Sidlaghatta,IND,0,10th Pass,735000,425000,310000,142,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,true,false,Male
A RAVI,http://myneta.info/karnatka2008/candidate.php?candidate_id=52,Byatarayanapura,BJP,0,12th Pass,64858000,2070026,62787974,152,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
A SOMASHEKAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1901,Bangalore South,IND,0,Graduate,14706500,160000,14546500,176,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
A. LAKSHMINARAYANA,http://myneta.info/karnatka2008/candidate.php?candidate_id=161,Hebbal,RPI(A),0,10th Pass,2000000,0,2000000,158,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
A. LOKESH GOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=155,Hebbal,JD(S),0,12th Pass,41430000,17500000,23930000,158,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
A. PAPANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=105,B.T.M. Layout,BSP,0,5th Pass,14300000,2300000,12000000,172,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
A. T. RAMASWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1664,Arkalgud,JD(S),0,Graduate Professional,16735363,0,16735363,198,GEN,HASSAN,MYSORE DIVISION,,false,false,Male
A.ANANDRAJ,http://myneta.info/karnatka2008/candidate.php?candidate_id=1467,Kolar Gold Field,ADMK,0,Graduate,255000,547829,-292829,146,SC,KOLAR,BANGALORE DIVISION,,true,false,Male
A.B. MAALAKRADDY,http://myneta.info/karnatka2008/candidate.php?candidate_id=548,Yadgir,INC,0,Not Given,11528300,0,11528300,38,GEN,YADGIR,GULBARGA REGION,,true,false,Male
A.B.HOSAMANI,http://myneta.info/karnatka2008/candidate.php?candidate_id=601,Gulbarga Dakshin,RPI,0,12th Pass,220000,0,220000,44,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
A.B.RAMESHA BANDISIDDEGOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1602,Shrirangapattana,JD(S),0,12th Pass,5669250,0,5669250,190,GEN,MANDYA,MYSORE DIVISION,,true,false,Male
A.C. RANGASWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1364,Madhugiri,IND,0,Not Given,57545000,0,57545000,138,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
A.C.S.CYCLIST BABU,http://myneta.info/karnatka2008/candidate.php?candidate_id=1125,Channagiri,IND,0,12th Pass,0,0,0,109,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
A.DAYANANDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1164,Shimoga,IND,0,Not Given,165000,50000,115000,113,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
A.K.HANUMANTHAPPA DUGGAPPANAVARU,http://myneta.info/karnatka2008/candidate.php?candidate_id=1120,Mayakonda,CPI(ML)(L),0,12th Pass,1280000,490000,790000,108,SC,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
A.KANTHARUBAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=1471,Kolar Gold Field,IND,0,Post Graduate,60500,0,60500,146,SC,KOLAR,BANGALORE DIVISION,,false,false,Male
A.KRISHNAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=170,K.R. Pura,INC,0,Graduate,6855355,14935317,-8079962,151,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
A.M. PATHAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=925,Hangal,JD(S),0,12th Pass,1050000,100000,950000,82,GEN,HAVERI,BELGAUM DIVISION,,true,false,Male
A.M.MAHESH PRABHU,http://myneta.info/karnatka2008/candidate.php?candidate_id=495,Chamarajanagar,SKP,0,Graduate,3910000,281600,3628400,223,GEN,CHAMARAJANAGAR,MYSORE DIVISION,,false,false,Male
A.N. RANGU NAIK,http://myneta.info/karnatka2008/candidate.php?candidate_id=1841,Varuna,IND,0,Literate,83000,15000,68000,219,GEN,MYSORE,MYSORE DIVISION,,false,false,Male
A.NAGARAJA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1509,Malur,IND,0,Not Given,25000,0,25000,149,GEN,KOLAR,BANGALORE DIVISION,,false,false,Male
A.NARAYANAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1461,Mulbagal,IND,0,Post Graduate,32000,0,32000,145,SC,KOLAR,BANGALORE DIVISION,,false,false,Male
A.R. SHIVALINGA SWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1186,Sorab,IND,0,12th Pass,3891000,200000,3691000,116,GEN,SHIMOGA,BANGALORE DIVISION,,true,false,Male
A.R.KRISHNAMURTHY,http://myneta.info/karnatka2008/candidate.php?candidate_id=483,Kollegal,JD(S),0,Post Graduate,458460,1997628,-1539168,222,SC,CHAMARAJANAGAR,MYSORE DIVISION,,true,false,Male
A.S.ESWARAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1253,Tarikere,SUP,0,10th Pass,3000000,1380000,1620000,126,GEN,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
A.S.KARIBASAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1065,Jagalur,SUP,0,Literate,360000,0,360000,103,ST,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
A.S.PATIL (NADAHALLI),http://myneta.info/karnatka2008/candidate.php?candidate_id=448,Devar Hippargi,INC,0,Post Graduate,162200901,134021099,28179802,27,GEN,BIJAPUR,BELGAUM DIVISION,,true,false,Male
A.SYED PATEL YALWAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=526,Jevargi,IND,0,10th Pass,1050000,0,1050000,35,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
A.VASANTHKUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=668,Lingsugur,INC,0,Graduate Professional,6540142,819000,5721142,57,SC,RAICHUR,GULBARGA REGION,,false,false,Male
A.VENKATESH NAIK,http://myneta.info/karnatka2008/candidate.php?candidate_id=660,Devadurga,INC,0,12th Pass,11971008,32717,11938291,56,ST,RAICHUR,GULBARGA REGION,,true,false,Male
ABBASAKHAN SHANUKHAN MUJAWAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=9,Bagalkot,BSP,0,12th Pass,550000,125000,425000,24,GEN,BAGALKOT,BELGAUM DIVISION,,false,false,Male
ABDUL AZEEZ,http://myneta.info/karnatka2008/candidate.php?candidate_id=1820,Chamaraja,IND,0,8th Pass,3669789,5500000,-1830211,217,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
ABDUL GAFAR BEPARI,http://myneta.info/karnatka2008/candidate.php?candidate_id=752,Koppal,IND,0,8th Pass,3264000,0,3264000,64,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
ABDUL HAMEED,http://myneta.info/karnatka2008/candidate.php?candidate_id=1719,Puttur,BSP,0,Others,86000,15000,71000,206,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
ABDUL HAMEED,http://myneta.info/karnatka2008/candidate.php?candidate_id=234,Shivajinagar,ANC,0,Not Given,0,0,0,162,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
ABDUL HAMEED ULLAL,http://myneta.info/karnatka2008/candidate.php?candidate_id=1705,Mangalore,BSP,2,Graduate Professional,9812464,0,9812464,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
ABDUL KADAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1708,Mangalore,IND,0,Literate,22000,175,21825,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
ABDUL SAMAD SIDDIQUI ADVOCATE,http://myneta.info/karnatka2008/candidate.php?candidate_id=422,Bidar South,INC,0,Graduate Professional,1910000,0,1910000,49,GEN,BIDAR,GULBARGA REGION,,false,false,Male
ABHAY PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=263,Belgaum Dakshin,BJP,1,10th Pass,37467621,268288,37199333,12,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
ABRAHAM.T.J,http://myneta.info/karnatka2008/candidate.php?candidate_id=173,K.R. Pura,BSP,2,Graduate,14225000,0,14225000,151,GEN,BANGALORE,BANGALORE DIVISION,,true,true,Male
ACHHAPANDA GIRI UTHAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1739,Virajpet,SP,0,Not Given,45000,150000,-105000,209,GEN,KODAGU,MYSORE DIVISION,,true,false,Male
ADAGURU. H. VISHWANATH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1749,Krishnarajanagara,INC,0,Graduate Professional,25297151,17265061,8032090,211,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
ADEPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=666,Devadurga,IND,0,12th Pass,146000,0,146000,56,ST,RAICHUR,GULBARGA REGION,,false,false,Male
ADEPPA DIWAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=656,Manvi,SP,0,Graduate,0,0,0,55,ST,RAICHUR,GULBARGA REGION,,false,false,Male
ADVOCATE MOULAVI ZAMEERODDIN,http://myneta.info/karnatka2008/candidate.php?candidate_id=431,Homnabad,NDEP,0,Graduate Professional,300,0,300,48,GEN,BIDAR,GULBARGA REGION,,false,false,Male
ADVOCATE MOULVI ZAMERODDIN,http://myneta.info/karnatka2008/candidate.php?candidate_id=423,Bidar South,NDEP,0,Graduate Professional,200,0,200,49,GEN,BIDAR,GULBARGA REGION,,false,false,Male
AHUJA PAPAREDDY,http://myneta.info/karnatka2008/candidate.php?candidate_id=639,Raichur,BJP,1,Post Graduate,7025000,150000,6875000,54,GEN,RAICHUR,GULBARGA REGION,,false,false,Male
AIHOLE DURYODHAN MAHALINGAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=342,Raybag,BJP,0,8th Pass,5295000,970000,4325000,6,SC,BELGAUM,BELGAUM DIVISION,,false,false,Male
AJAYKUMAR SARANAYAK,http://myneta.info/karnatka2008/candidate.php?candidate_id=12,Bilgi,INC,0,10th Pass,213450870,87305454,126145416,22,GEN,BAGALKOT,BELGAUM DIVISION,,true,false,Male
AJIT MANESHWAR NAIK,http://myneta.info/karnatka2008/candidate.php?candidate_id=874,Haliyal,SP,0,Graduate Professional,13810000,0,13810000,76,GEN,UTTARA KANNADA,BELGAUM DIVISION,,true,false,Male
AJJAYYASWAMI SHADAKSHARAYYA ARADHYAMATH,http://myneta.info/karnatka2008/candidate.php?candidate_id=982,Hirekerur,JD(U),0,Graduate,1000,700000,-699000,86,GEN,HAVERI,BELGAUM DIVISION,,false,false,Male
AKHIL AHMED,http://myneta.info/karnatka2008/candidate.php?candidate_id=1151,Bhadravati,IND,0,12th Pass,160000,25000,135000,112,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
AKKA SHAKUNTHALA SHETTY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1717,Puttur,IND,0,10th Pass,5969233,0,5969233,206,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Female
AKKI SHOBHA MALLAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=276,Belgaum Rural,RAHS,0,10th Pass,9000,0,9000,13,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
AKRAM PASHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1831,Narasimharaja,JD(U),0,12th Pass,10053000,0,10053000,218,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
ALKOD HANUMANTAPPA YALLAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=756,Shirahatti,JD(S),0,Graduate,23479500,0,23479500,65,SC,GADAG,BELGAUM DIVISION,,true,false,Male
ALKUNTI BASAMMA,http://myneta.info/karnatka2008/candidate.php?candidate_id=617,Gulbarga Uttar,IND,0,Illiterate,0,0,0,45,GEN,GULBARGA,GULBARGA REGION,,false,false,Female
ALLABAKASHA ABDULZAHEER SOUDAGAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=942,Shiggaon,IND,0,10th Pass,625500,87500,538000,83,GEN,HAVERI,BELGAUM DIVISION,,false,false,Male
ALLISAB BAGARIKUR MALLI,http://myneta.info/karnatka2008/candidate.php?candidate_id=523,Jevargi,LJP,0,10th Pass,100000,0,100000,35,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
ALLISAB RAJESAB NADAF,http://myneta.info/karnatka2008/candidate.php?candidate_id=352,Saundatti Yellamma,SP,0,Literate,262000,0,262000,17,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ALUR NINGARAJ,http://myneta.info/karnatka2008/candidate.php?candidate_id=1112,Mayakonda,BSP,1,12th Pass,290000,525000,-235000,108,SC,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
ALURU M G SWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1074,Harapanahalli,IND,0,Graduate,5485000,0,5485000,104,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
AMARAGUNDAPPA ADAPPA METI,http://myneta.info/karnatka2008/candidate.php?candidate_id=740,Yelburga,JD(S),0,Graduate,15145689,6658416,8487273,63,GEN,KOPPAL,MYSORE DIVISION,,true,false,Male
AMARANATH SHETTY K,http://myneta.info/karnatka2008/candidate.php?candidate_id=1683,Moodabidri,JD(S),0,Not Given,14251000,0,14251000,201,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
AMAREGOUDA LINGANAGOUDA BAYYAPUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=700,Kushtagi,INC,0,Graduate,7690149,805874,6884275,60,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
AMARESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1433,Mulbagal,INC,1,Graduate,1150000,400000,750000,145,SC,KOLAR,BANGALORE DIVISION,,false,false,Male
AMARESH NAYAK,http://myneta.info/karnatka2008/candidate.php?candidate_id=699,Maski,IND,0,10th Pass,158000,0,158000,59,ST,RAICHUR,GULBARGA REGION,,false,false,Male
AMARESWAR GUNDAPPA BUDIHAL,http://myneta.info/karnatka2008/candidate.php?candidate_id=772,Ron,SP,0,Graduate Professional,5300000,3951129,1348871,67,GEN,GADAG,BELGAUM DIVISION,,false,false,Male
AMBADAGATTI SHIVANAND RUDRAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=869,Kalghatgi,IND,0,10th Pass,9503721,0,9503721,75,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
AMBADGATTI SHIVANAND RUDRAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=820,Dharwad,IND,0,10th Pass,10003722,0,10003722,71,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
AMBALI SHANKRAPPA RUDRAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=792,Navalgund,BSP,0,Graduate,2050164,15000,2035164,69,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
AMBARAY MAHAMUNI,http://myneta.info/karnatka2008/candidate.php?candidate_id=598,Gulbarga Dakshin,RAHS,0,12th Pass,3130000,50000,3080000,44,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
AMBIKA IRAPPA NAYAK,http://myneta.info/karnatka2008/candidate.php?candidate_id=757,Shirahatti,BSP,0,Literate,501000,0,501000,65,SC,GADAG,BELGAUM DIVISION,,false,false,Female
AMBLI SHIVAPPA BHARAMAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=973,Byadgi,IND,0,Graduate Professional,1165000,700000,465000,85,GEN,HAVERI,BELGAUM DIVISION,,false,false,Male
AMBOJI CHANDRASHEKHAR BASAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=314,Khanapur,SP,0,Graduate Professional,3080000,20000,3060000,14,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
AMBUJAKSHI,http://myneta.info/karnatka2008/candidate.php?candidate_id=175,K.R. Pura,ANC,0,Graduate,192000,0,192000,151,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
AMIN S.V.,http://myneta.info/karnatka2008/candidate.php?candidate_id=1689,Mangalore City North,JD(S),0,Graduate Professional,553000,275000,278000,202,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Male
AMRUT AYYAPPA DESAI,http://myneta.info/karnatka2008/candidate.php?candidate_id=814,Dharwad,JD(S),0,12th Pass,4335000,65000,4270000,71,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
AMRUTHAYYA BASAYYA,http://myneta.info/karnatka2008/candidate.php?candidate_id=554,Yadgir,IND,0,Not Given,610000,0,610000,38,GEN,YADGIR,GULBARGA REGION,,false,false,Male
ANAND H GOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=907,Sirsi,IND,0,Post Graduate,14018000,689850,13328150,80,GEN,UTTARA KANNADA,BELGAUM DIVISION,,false,false,Male
ANAND SHANTAPPA SADALAGE,http://myneta.info/karnatka2008/candidate.php?candidate_id=306,Kagwad,BSP,0,10th Pass,1219000,35000,1184000,4,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ANAND SHIVAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1629,Shravanabelagola,BJP,0,Graduate Professional,13517000,0,13517000,193,GEN,HASSAN,MYSORE DIVISION,,false,false,Male
ANAND SINGH,http://myneta.info/karnatka2008/candidate.php?candidate_id=394,Vijayanagara,BJP,2,12th Pass,923464936,73711045,849753891,90,GEN,BELLARY,GULBARGA REGION,,true,true,Male
ANANDA GATTY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1690,Mangalore City North,IND,0,Graduate Professional,1764314,0,1764314,202,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Male
ANANDA M.A,http://myneta.info/karnatka2008/candidate.php?candidate_id=201,Rajaji Nagar,JD(S),0,Graduate,31895103,0,31895103,165,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
ANANDARAVI. N.R.,http://myneta.info/karnatka2008/candidate.php?candidate_id=1284,Tiptur,IND,0,Graduate,1735681,400000,1335681,129,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
ANANTH.L.R,http://myneta.info/karnatka2008/candidate.php?candidate_id=135,Chickpet,BSP,0,Graduate Professional,8500000,4700000,3800000,169,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
ANANTHAIAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1278,Chiknayakanhalli,SP,0,Graduate,3185000,932500,2252500,128,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
ANDANAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=61,Dasarahalli,JD(S),0,Not Given,0,0,0,155,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
ANDANAPPA AGADI,http://myneta.info/karnatka2008/candidate.php?candidate_id=746,Koppal,BJP,0,Graduate,3100500,0,3100500,64,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
ANGADI SHAMBHULINGAPPA REVANEPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=980,Hirekerur,SP,0,Post Graduate,655000,0,655000,86,GEN,HAVERI,BELGAUM DIVISION,,false,false,Male
ANGARA S,http://myneta.info/karnatka2008/candidate.php?candidate_id=1721,Sullia,BJP,0,8th Pass,2719600,1108712,1610888,207,SC,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Male
ANIL H.LAD,http://myneta.info/karnatka2008/candidate.php?candidate_id=363,Bellary City,INC,0,8th Pass,2882153807,357511889,2524641918,94,GEN,BELLARY,GULBARGA REGION,,true,false,Male
ANIL P BHUSARE,http://myneta.info/karnatka2008/candidate.php?candidate_id=412,Bhalki,JD(S),0,5th Pass,13189000,1160000,12029000,51,GEN,BIDAR,GULBARGA REGION,,true,false,Male
ANILKUMAR RAMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=539,Shorapur,IND,0,12th Pass,1735000,0,1735000,36,ST,YADGIR,GULBARGA REGION,,false,false,Male
ANILRAJ. B. TUMBAGI,http://myneta.info/karnatka2008/candidate.php?candidate_id=841,Hubli-Dharwad-Central,SP,0,12th Pass,98000,40000,58000,73,GEN,DHARWAD,BELGAUM DIVISION,,true,false,Male
ANITHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1298,Kunigal,IND,0,12th Pass,182000,0,182000,131,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Female
ANITHA PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=1082,Harihar,IND,0,Graduate,50000,29685,20315,105,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Female
ANJANAMURTHY,http://myneta.info/karnatka2008/candidate.php?candidate_id=97,Nelamangala,INC,0,Graduate Professional,106398583,500000,105898583,181,SC,BANGALORE RURAL,BANGALORE DIVISION,,false,false,Male
ANNASAB IRAPPA SATTIKAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=309,Kagwad,JD(U),0,Graduate,1005000,0,1005000,4,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ANNEGOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1747,Piriyapatna,IND,0,12th Pass,467000,0,467000,210,GEN,MYSORE,MYSORE DIVISION,,false,false,Male
ANUJ KUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=166,Jayanagar,LKPT,0,Graduate Professional,3038150,3262000,-223850,173,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
ANUPAMA. S. G,http://myneta.info/karnatka2008/candidate.php?candidate_id=1653,Holenarasipur,INC,0,Graduate,40618196,14280459,26337737,197,GEN,HASSAN,MYSORE DIVISION,,true,false,Female
APARNA B.R.,http://myneta.info/karnatka2008/candidate.php?candidate_id=647,Raichur,IND,0,Post Graduate,29604,0,29604,54,GEN,RAICHUR,GULBARGA REGION,,false,false,Female
APPACHU (RANJAN),http://myneta.info/karnatka2008/candidate.php?candidate_id=1725,Madikeri,BJP,0,12th Pass,1820000,6305000,-4485000,208,GEN,KODAGU,MYSORE DIVISION,,false,false,Male
APPAIAH. K.P.,http://myneta.info/karnatka2008/candidate.php?candidate_id=1731,Madikeri,IND,0,Post Graduate,1356500,380000,976500,208,GEN,KODAGU,MYSORE DIVISION,,false,false,Male
APPAJI CHANNABASAVARAJ SHANKARARAO NADAGOUDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=457,Muddebihal,INC,0,Graduate,33877064,1480000,32397064,26,GEN,BIJAPUR,BELGAUM DIVISION,,true,false,Male
APPAJI.M.J,http://myneta.info/karnatka2008/candidate.php?candidate_id=1148,Bhadravati,JD(S),0,10th Pass,6832716,209709,6623007,112,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
APPARAO KRISHNA PUJARI,http://myneta.info/karnatka2008/candidate.php?candidate_id=873,Haliyal,BJP,0,12th Pass,449000,28000,421000,76,GEN,UTTARA KANNADA,BELGAUM DIVISION,,false,false,Male
APPARAO M. PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=631,Aland,IND,0,10th Pass,100000,100909,-909,46,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
APPASAHEB (APPU) MALLAPPA PATTANASHETTI,http://myneta.info/karnatka2008/candidate.php?candidate_id=442,Bijapur City,BJP,0,Others,7657777,20000,7637777,30,GEN,BIJAPUR,BELGAUM DIVISION,,true,false,Male
APPAYYAGOUDA BASAGOUDA PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=297,Hukkeri,INC,0,Graduate Professional,20476000,200000,20276000,7,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
APPOJI BASANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=516,Jevargi,BSP,0,Graduate,530000,0,530000,35,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
ARAGA  JNANENDRA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1168,Tirthahalli,BJP,1,Graduate,4013044,170827,3842217,114,GEN,SHIMOGA,BANGALORE DIVISION,,true,false,Male
ARAKERE RUDRESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1311,Tumkur Rural,INC,0,8th Pass,17056340,2189372,14866968,133,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
ARAVIND LIMBAVALI,http://myneta.info/karnatka2008/candidate.php?candidate_id=63,Mahadevapura,BJP,1,Graduate,12908418,2500000,10408418,174,SC,BANGALORE,BANGALORE DIVISION,,true,false,Male
ARBAIL HEBBAR SHIVRAM,http://myneta.info/karnatka2008/candidate.php?candidate_id=911,Yellapur,INC,0,8th Pass,27132309,3368725,23763584,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,,true,false,Male
ARUN MACHAIAH. C.S.,http://myneta.info/karnatka2008/candidate.php?candidate_id=1738,Virajpet,JD(S),0,10th Pass,19940000,5617998,14322002,209,GEN,KODAGU,MYSORE DIVISION,,false,false,Male
ARUNK UMAR SHIVAJI RAO,http://myneta.info/karnatka2008/candidate.php?candidate_id=1906,Basavakalyan,IND,0,10th Pass,122000,0,122000,47,GEN,BIDAR,GULBARGA REGION,,false,false,Male
ASGAR RAFIUDDIN,http://myneta.info/karnatka2008/candidate.php?candidate_id=168,Jayanagar,INL,0,Graduate,125000,0,125000,173,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
ASHOK GURUSHIDDAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=323,Kittur,SP,0,Literate,813825,130000,683825,15,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ASHOK KUMAR .S. BHANDARI,http://myneta.info/karnatka2008/candidate.php?candidate_id=941,Shiggaon,IND,0,12th Pass,962000,0,962000,83,GEN,HAVERI,BELGAUM DIVISION,,true,false,Male
ASHOK KUMAR R,http://myneta.info/karnatka2008/candidate.php?candidate_id=1375,Gauribidanur,IND,0,Graduate,2133140,820000,1313140,139,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,true,false,Male
ASHOK MAHADEVAPPA PATTAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=336,Ramdurg,INC,0,10th Pass,2680000,0,2680000,18,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ASHOK MALLAPPA JAWALI,http://myneta.info/karnatka2008/candidate.php?candidate_id=763,Gadag,SP,0,12th Pass,800000,6000,794000,66,GEN,GADAG,BELGAUM DIVISION,,false,false,Male
ASHOK NARAYAN BENDRE,http://myneta.info/karnatka2008/candidate.php?candidate_id=317,Khanapur,RAHS,0,Post Graduate,306000,0,306000,14,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
ASHOK NINGAYYA PUJARI,http://myneta.info/karnatka2008/candidate.php?candidate_id=290,Gokak,JD(S),0,Graduate Professional,13900000,5063000,8837000,9,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ASHOK PANDAPPA HANAJI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1880,Arabhavi,IND,0,12th Pass,451000,0,451000,8,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
ASHOK RAJAVARDHAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=1325,Koratagere,SP,0,Post Graduate,59000,0,59000,134,SC,TUMKUR,BANGALORE DIVISION,,false,false,Male
